date,ym,news_total,EPU_index,E_breadth,E_intensity,P_breadth,P_intensity,U_breadth,U_intensity,EU_index,PU_index,EP_index
2015-01-01,2015-1,1757.0,93.7586955451464,91.2110109751016,103.85442337367682,93.36722563597262,91.77420701653446,104.5967344756304,86.57895958832553,97.69443308046588,95.5309071175006,88.90656660171108
2015-02-01,2015-2,1525.0,66.71168923090669,95.7500010667082,96.4161207572047,96.4637403432199,82.30893862149414,106.22420164255232,92.0286019321821,85.69367636983279,85.21244053528923,87.92012208760005
2015-03-01,2015-3,2081.0,93.8953444543592,94.3044172901716,90.84315094971632,102.710990287838,93.34813941097283,105.06670552726214,95.83523551108853,94.3634868373998,104.87199395414862,100.23001868803
2015-04-01,2015-4,2133.0,106.47815743888522,99.48458508774286,92.6164495959767,102.80650241364836,97.50636281685344,100.1069782021814,87.90657530498027,100.03061638125206,115.87632911123394,102.92980822651876
2015-05-01,2015-5,2119.0,161.36529197795213,114.3125026797854,93.20240096102808,101.54200896877072,102.07291359055124,125.33856856508088,97.8890246007872,149.31615769848742,140.13468168353145,116.0057907444931
2015-06-01,2015-6,2132.0,117.55074782652358,103.13689602729842,94.60462505241937,97.3443150018024,90.29669970786728,120.62136698689471,94.696199979076,121.17896239612551,118.63231758496536,106.22374061883453
2015-07-01,2015-7,2018.0,176.62387428567132,133.09128644598016,88.46666123276438,96.69488049913603,108.1920213746912,113.36078465703972,92.50981408704708,173.78944187026948,110.866290036159,134.32066700974488
2015-08-01,2015-8,1975.0,175.55926483630878,117.76530351754386,102.07479479957036,108.15590501346612,98.5828996564274,134.14493696732387,94.12055328023564,170.85017956658317,142.02357102867998,123.1932265767927
2015-09-01,2015-9,1844.0,171.44925565668083,109.53630091561,114.27751875792984,102.62730005224648,85.6625637019471,125.87765160307482,94.20818233914044,168.42021207090858,137.66590512717698,121.2112130667518
2015-10-01,2015-10,2074.0,134.3586229112136,125.96022194032793,106.58090648027428,101.01564868189554,100.72787191073172,94.78713976538556,92.5268006744296,118.83032794562618,103.97698200388348,133.7311712989655
2015-11-01,2015-11,1994.0,99.24233265829926,97.53399080702816,95.14987638722438,98.84340536566523,92.47222970321808,90.05643910672717,97.83678958285267,106.17006134114192,88.95858469475068,92.49669818776287
2015-12-01,2015-12,1750.0,74.43665211791296,105.4027916764125,95.404357955848,95.09836853325967,87.64717425491305,80.54332306964518,93.98590899372816,68.55895683943734,81.40246393963734,103.92354461716911
2016-01-01,2016-1,1758.0,127.97755472676786,116.80793200045436,96.20265844922966,92.6291036438286,86.75482473039735,109.76362320519364,90.20602016320925,136.90124040974953,110.60100791336812,114.34058055668356
2016-02-01,2016-2,1779.0,116.13145045349611,94.3033381447652,105.78182803732032,88.95462503971197,80.95352467006231,96.11942092340806,93.8244462281356,134.60726124037583,86.01211535507109,84.31621199848104
2016-03-01,2016-3,2006.0,87.0184710884648,99.56039960404046,91.52295641565918,102.12460059413787,102.38809413281972,82.89287983878182,94.50372706952008,96.68907792682292,81.1094643505581,89.96403698800464
2016-04-01,2016-4,1888.0,75.95849771676636,100.73783990002724,91.517168525181,96.22843512828248,94.0262909901248,83.50445928984279,103.37516916623112,85.85108846201254,72.88719174087166,90.93328581084364
2016-05-01,2016-5,1937.0,48.397495533452606,91.85819221810864,95.0141962145324,93.13670455698416,88.23770869019714,68.98927422282352,85.25979565708127,67.1239919190173,61.444643878715645,72.8070386557893
2016-06-01,2016-6,1893.0,92.30278881948132,88.58386735911715,95.23893707262305,88.79991709936178,84.31888395532779,112.73823082217451,103.08724611807132,102.81139695618874,105.40773722543712,72.1537466320816
2016-07-01,2016-7,1693.0,98.58826239708269,90.24500506971332,81.40265169539623,89.73546292094892,81.74463437276381,104.18358587108985,105.71000548310012,99.69335711854328,101.08980593406592,76.74565211934758
