date,ym,papua_new_guinea_rnz_body_count,papua_new_guinea_rnz_epu_count,papua_new_guinea_rnz_ratio,papua_new_guinea_png_business_news_body_count,papua_new_guinea_png_business_news_epu_count,papua_new_guinea_png_business_news_ratio,papua_new_guinea_wantok_body_count,papua_new_guinea_wantok_epu_count,papua_new_guinea_wantok_ratio,papua_new_guinea_abc_au_body_count,papua_new_guinea_abc_au_epu_count,papua_new_guinea_abc_au_ratio,papua_new_guinea_post_courier_body_count,papua_new_guinea_post_courier_epu_count,papua_new_guinea_post_courier_ratio,news_total,papua_new_guinea_rnz_weights,papua_new_guinea_png_business_news_weights,papua_new_guinea_wantok_weights,papua_new_guinea_abc_au_weights,papua_new_guinea_post_courier_weights,papua_new_guinea_rnz_z_score,papua_new_guinea_png_business_news_z_score,papua_new_guinea_wantok_z_score,papua_new_guinea_abc_au_z_score,papua_new_guinea_post_courier_z_score,z_score_unweighted,z_score_weighted,epu_weighted,epu_unweighted,epu_job
2016-11-01,2016-11,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.03125,344.0,0.0,0.0,457.0,0.1772428884026258,0.0,0.0,0.0700218818380744,0.7527352297592997,0.0,0.0,,0.5731099052525559,0.0,0.14327747631313897,0.04013023406582448,21.415797130697634,49.09913928763947,21.415797130697634
2016-12-01,2016-12,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,315.0,0.0,0.0,394.0,0.14974619289340102,0.0,0.0,0.050761421319796954,0.799492385786802,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,2017-1,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,411.0,0.0,0.0,491.0,0.12627291242362526,0.0,0.0,0.03665987780040733,0.8370672097759674,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-01,2017-2,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,368.0,0.0,0.0,474.0,0.17088607594936708,0.0,0.0,0.052742616033755275,0.7763713080168776,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-01,2017-3,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,560.0,0.0,0.0,705.0,0.18014184397163122,0.0,0.0,0.02553191489361702,0.7943262411347518,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-01,2017-4,102,1.0,0.00980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,392.0,0.0,0.0,515.0,0.19805825242718447,0.0,0.0,0.040776699029126215,0.7611650485436893,1.2705010231845613,0.0,,0.0,0.0,0.3176252557961403,0.251633212358884,134.28593061242339,108.84562652068914,134.28593061242339
2017-05-01,2017-5,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,0.1111111111111111,1022.0,0.0,0.0,1132.0,0.0812720848056537,0.0,0.0,0.015901060070671377,0.9028268551236749,0.0,0.0,,2.0377241075646433,0.0,0.5094310268911608,0.03240197344184061,17.291553513655156,174.57471746716257,17.291553513655156
2017-06-01,2017-6,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,890.0,0.0,0.0,1006.0,0.09741550695825049,0.0,0.0,0.017892644135188866,0.8846918489065606,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-01,2017-7,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,583.0,0.0,0.0,703.0,0.14793741109530584,0.0,0.0,0.02275960170697013,0.829302987197724,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-01,2017-8,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,808.0,0.0,0.0,966.0,0.13975155279503104,0.0,0.0,0.023809523809523808,0.8364389233954451,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
