date,ym,imf_absolute,imf_framing,world_bank_absolute,world_bank_framing,central_bank_absolute,central_bank_framing,finance_ministry_absolute,finance_ministry_framing,government_absolute,government_framing,parliament_absolute,parliament_framing,multilateral_development_bank_absolute,multilateral_development_bank_framing,credit_rating_agency_absolute,credit_rating_agency_framing,international_investors_absolute,international_investors_framing,commercial_banks_absolute,commercial_banks_framing,state_owned_enterprises_absolute,state_owned_enterprises_framing,labor_unions_absolute,labor_unions_framing,international_organizations_absolute,international_organizations_framing,courts_judiciary_absolute,courts_judiciary_framing,military_security_absolute,military_security_framing,us_government_absolute,us_government_framing,china_government_absolute,china_government_framing
2015-01-01,2015-1,,,1255.2830075141976,1096.9100035770998,0.0,0.0,0.0,0.0,116.03534633228423,98.01066500380796,139.99465442243653,115.2549937734403,674.0305835471672,615.5280612209696,0.0,0.0,710.11241367626,585.67299580832,0.0,0.0,0.0,0.0,0.0,0.0,104.14139335363232,86.3009653275171,174.33113436097574,157.68495717746424,105.6183797869191,82.42318725012612,0.0,0.0,0.0,0.0
2015-02-01,2015-2,,,0.0,0.0,0.0,0.0,0.0,0.0,135.2018990746705,114.95124194070324,304.4883733687995,252.32881942734608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.27729123887897,114.50878682960332,78.99379525731715,71.92106856459795,319.0555222729848,250.6247819550504,550.0239545289057,433.1553932046914,0.0,0.0
2015-03-01,2015-3,,,529.1163839812752,697.9862542328008,0.0,0.0,0.0,0.0,86.49733976175143,106.91346739130888,118.01874936775172,146.67821630435873,0.0,0.0,0.0,0.0,598.6412789712656,745.351394766123,0.0,0.0,0.0,0.0,0.0,0.0,81.6159471655328,102.03064876970228,36.74130011968239,50.169080530872286,267.11625120528953,314.6853518139178,1023.3003805188944,1208.603166653426,0.0,0.0
2015-04-01,2015-4,,,705.4885119750336,657.9743033532134,0.0,0.0,0.0,0.0,113.08341748857248,92.38594740607792,62.94333299613425,55.3079643644461,757.6312760801492,738.4409768449244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.84990290180417,56.47316787064514,146.96520047872957,141.87943793444137,5.640334927177066,3.6732736224858655,0.0,0.0,51.677181803359474,27.052651509537643
2015-05-01,2015-5,,,0.0,0.0,732.4610528359483,748.6527301545808,1686.0300010540916,1222.1887784236262,137.91216832513214,104.2000802251932,134.43195292220724,107.2167212358473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.366515838306,93.98058068811804,251.10610412922009,220.0312135283635,77.25154386719997,60.194536814125584,0.0,0.0,88.2961119554089,66.85741618333935
2015-06-01,2015-6,,,0.0,0.0,0.0,0.0,0.0,0.0,60.423537608056904,105.59278375628789,113.56209729372472,198.6738179381331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.368001225911,120.78762723765432,44.19233301108651,84.94174375927653,142.79407989839876,236.79855078270495,0.0,0.0,669.4605464303646,1053.0495167120005
2015-07-01,2015-7,,,1130.5343856494328,961.9029371021804,686.966577504523,705.7288894112379,0.0,0.0,120.84917890637128,98.22579138755518,201.731427490716,161.71115831173776,0.0,0.0,4481.492184263567,3801.353549617719,639.542235919613,513.5886927936641,1385.9440198420648,1164.352993247139,0.0,0.0,0.0,0.0,129.82489114543844,106.62248992691995,117.75472584941686,103.70788598280838,190.24428657271145,144.55717541579816,0.0,0.0,0.0,0.0
2015-08-01,2015-8,,,0.0,0.0,0.0,0.0,0.0,0.0,97.87856867777136,103.75306617741654,133.54753217929803,142.3423545633566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.31400739399932,96.8941065026405,124.72704514313232,146.05819246311907,139.12603046761097,139.81749120545902,0.0,0.0,43.85760824100903,30.13389512308284
2015-09-01,2015-9,,,0.0,0.0,0.0,0.0,0.0,0.0,161.43510337274088,113.03370585916386,181.7841035037609,124.05982342345374,0.0,0.0,0.0,0.0,768.4052237541619,525.3459168017483,0.0,0.0,935.3653199609294,562.9090285833519,0.0,0.0,174.15775754186137,119.63604594137658,330.1233234634149,247.52466090713253,190.4809088196924,123.22201746692556,656.7450203330217,425.9297984102321,0.0,0.0
2015-10-01,2015-10,,,0.0,0.0,0.0,0.0,0.0,0.0,131.58251439611217,91.20035626812825,68.81093183475693,47.414222751675055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.60086609713653,93.99502716128993,178.5170514289653,135.14435541684998,177.15781550176484,122.06097455214788,0.0,0.0,0.0,0.0
2015-11-01,2015-11,,,0.0,0.0,0.0,0.0,0.0,0.0,100.1495548701263,84.59253824733426,112.77347161807386,92.8443005397158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.81946329885818,115.86703678231464,117.027844825655,105.85332773487184,47.26748478118292,36.88692021996384,0.0,0.0,0.0,0.0
2015-12-01,2015-12,,,0.0,0.0,0.0,0.0,0.0,0.0,250.83059288245892,107.63741742346762,91.57545063723292,39.37904744964584,734.8453730401449,350.5113305120082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.74008759188624,101.11365962234896,427.6355833478823,202.03517459923071,159.0011776772697,67.59116438129584,0.0,0.0,0.0,0.0
2016-01-01,2016-1,,,0.0,0.0,0.0,0.0,0.0,0.0,188.10699001693288,109.23471243242732,105.9089994326259,59.94512447890346,0.0,0.0,0.0,0.0,895.3591302874582,507.6893632142776,0.0,0.0,0.0,0.0,0.0,0.0,214.86880367824529,122.41604320914114,439.61764317115626,273.37772467179946,177.56133413453065,95.26448091590665,0.0,0.0,0.0,0.0
2016-02-01,2016-2,,,0.0,0.0,0.0,0.0,0.0,0.0,137.25506124424257,107.75166304835147,183.15090127446584,141.915038772781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.47804802108556,130.68817377838556,475.1506481643136,404.4992267267991,120.61855845645948,91.25423989241558,0.0,0.0,0.0,0.0
2016-03-01,2016-3,,,0.0,0.0,4774.170603376757,4308.06114778647,915.7932739538412,586.0821468030384,131.3303823416134,93.68919892974355,116.83007131656576,82.26265174666224,0.0,0.0,0.0,0.0,0.0,0.0,1605.3020661480032,1184.6154067986886,0.0,0.0,0.0,0.0,158.0170258864794,111.99429943366476,227.320274121776,175.85440190713751,36.7258155134371,24.51213365620467,0.0,0.0,0.0,0.0
2016-04-01,2016-4,,,0.0,0.0,0.0,0.0,776.1906407291702,588.8708324400573,131.5275947427647,106.68632110258316,49.51030461281292,41.327036215849105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.8625740194774,101.57794669482452,210.7897395015707,184.9147256127237,133.3826819309921,105.882892771103,0.0,0.0,583.7369398752569,438.0991513214001
2016-05-01,2016-5,,,0.0,0.0,0.0,0.0,0.0,0.0,135.05435248954822,98.80020136943124,227.9847261809008,167.39027431825787,496.11388129106217,413.65767963316097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.2512462133936,629.944913600654,148.8159440572501,112.31790452404496,175.47978313836342,141.52358512243373,118.42622460860096,90.09130642053456,446.7199630691619,319.110502980196,0.0,0.0
2016-06-01,2016-6,,,0.0,0.0,0.0,0.0,0.0,0.0,56.48770157206158,112.34104601636427,51.71777042357528,105.68536849425338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.15820359164982,131.6424217575354,59.18154647080326,113.109083049766,69.66484024421246,136.15229491287786,0.0,0.0,42.46086912505333,75.01941497429905
2016-07-01,2016-7,,,0.0,0.0,0.0,0.0,0.0,0.0,78.1471301747413,109.48691378869265,69.59734248429702,98.3184969611484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.145050220952,106.6894892991415,72.22289852097566,112.09454991560324,62.49931381909346,89.29299829964198,0.0,0.0,585.1383690981459,777.0950818293691
2016-08-01,2016-8,,,0.0,0.0,0.0,0.0,0.0,0.0,107.20793199419556,105.12151186833376,126.21279725131583,129.1217748743442,0.0,0.0,0.0,0.0,533.5041449899362,546.7813457133071,0.0,0.0,0.0,0.0,0.0,0.0,120.04620307271516,123.1798496072622,210.62073230980488,224.3976246260772,192.6913207553678,197.96364744857323,502.2658746514518,527.3846238484837,0.0,0.0
2016-09-01,2016-9,,,0.0,0.0,0.0,0.0,0.0,0.0,105.4767170166615,105.48587600721802,97.82758983736528,99.23633500028144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.11258570364762,116.7140018900328,208.25010408588912,230.45930519066968,101.023322170572,105.12310974272047,0.0,0.0,0.0,0.0
2016-10-01,2016-10,,,0.0,0.0,0.0,0.0,0.0,0.0,87.43393180357538,98.003550408497,99.02060922562583,121.00895878270886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.374296369474,117.32589113162264,151.0813462750587,167.63369572618694,53.33410380145886,61.36768149146576,715.4783148343488,830.9107654333047,54.19801994010871,48.94220550536474
2016-11-01,2016-11,,,733.9356293933816,485.22321492063185,0.0,0.0,0.0,0.0,176.29279936136135,111.4854971383586,312.06351162759165,203.3664202558764,788.1809243091875,544.5633712255766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.56296350335154,107.75244303418847,101.92747775137695,69.7526703346301,205.84227243418377,121.53426069926542,72.04420228310711,117.77395542674851,772.0391785446947,432.3728977910928
2016-12-01,2016-12,,,0.0,0.0,0.0,0.0,0.0,0.0,160.5864866262003,109.49276119917056,65.48137061694612,45.06505111882375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.2028837070379,110.52846876566647,227.8226907876792,166.9339354727149,164.67381794734698,107.42571826156812,72.04420228310711,52.343980189666006,53.7609391341401,42.21522634754463
2017-01-01,2017-1,,,0.0,0.0,0.0,0.0,0.0,0.0,111.595218283855,111.93405507370484,144.9944635089521,141.75335171688752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.44416642221654,77.19453229782778,180.5572463024392,193.9384183142473,109.39046477930904,101.37316110450776,0.0,0.0,0.0,0.0
2017-02-01,2017-2,,,0.0,0.0,0.0,0.0,0.0,0.0,62.90211836746519,98.18776760851298,48.33148783631737,74.60702721941448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.81765024227882,110.03606577541242,25.077395319783214,42.53035489347529,81.0299739105993,118.56510070702664,0.0,0.0,0.0,0.0
2017-03-01,2017-3,,,0.0,0.0,466.67349779843136,720.1006007154475,0.0,0.0,96.34640721683036,119.01848893912916,102.78088552533316,123.75322590926676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.05352462188608,133.380426058905,53.329144477513694,70.54655323089877,107.69806659003706,122.91749047981624,0.0,0.0,0.0,0.0
2017-04-01,2017-4,,,0.0,0.0,0.0,0.0,1332.9347128752242,2096.8106447168934,56.62906767525466,100.55681307601968,0.0,0.0,0.0,0.0,0.0,0.0,539.0905758275271,934.7143094096972,0.0,0.0,0.0,0.0,0.0,0.0,79.06022008521825,137.73342425693994,33.08640639049933,62.91496573485065,26.727164169464693,43.848207162950835,0.0,0.0,0.0,0.0
2017-05-01,2017-5,,,0.0,0.0,0.0,0.0,0.0,0.0,93.54191251887391,113.6831848844266,156.14788377887152,187.1589859296081,469.87708949201567,624.7105004826794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.88958924051344,113.16257410495906,0.0,0.0,199.8399521949418,229.05417442046084,0.0,0.0,0.0,0.0
2017-06-01,2017-6,,,0.0,0.0,0.0,0.0,0.0,0.0,75.7971213193325,87.5831835389067,35.15017297186718,41.19714634338039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,851.3224913594742,837.638692369465,87.22710882768095,102.92429998911815,67.58011435714928,83.04691662322986,183.09226520412875,207.69307145328685,380.96897283387415,424.32171236982913,0.0,0.0
2017-07-01,2017-7,,,0.0,0.0,0.0,0.0,0.0,0.0,99.23252454419148,94.51966892245656,129.01344086632932,119.26992987558332,824.7631613024411,874.7846281460994,1014.7964017812014,1026.7862535583745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.7725722089748,114.0376193951408,65.8692253860822,62.7200139545647,178.45701798377104,162.18388747947574,0.0,0.0,403.9361102934268,347.28112888257
2017-08-01,2017-8,,,0.0,0.0,0.0,0.0,0.0,0.0,84.56079243412479,98.2489247356438,32.873238690288744,38.05864546415476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.7630584543391,88.05232574038439,25.58503490115535,32.5434699387321,106.28358294511996,120.23928684683688,0.0,0.0,0.0,0.0
2017-09-01,2017-9,,,0.0,0.0,0.0,0.0,0.0,0.0,82.18160571732635,103.03752778998609,122.10060084964388,150.7847286960798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.73902401054278,105.27834772653556,142.54519444929406,193.40119277875075,115.14785766243058,134.7897986985145,0.0,0.0,0.0,0.0
2017-10-01,2017-10,,,425.27111235878186,531.6183444776734,0.0,0.0,0.0,0.0,85.30337918450589,101.78775046116156,37.94247643224915,44.68674278313424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.67199754399807,115.94376433022414,29.53039075039893,38.21107274541518,146.5277259056653,166.42865390564725,0.0,0.0,0.0,0.0
2017-11-01,2017-11,,,0.0,0.0,0.0,0.0,0.0,0.0,112.16750145454144,118.42955354626798,81.19689956501318,83.55987048574423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.36637474332737,85.3202725397044,84.26004827447161,95.26799496138464,136.13035616980682,132.79291279186984,0.0,0.0,638.2190542636142,590.5336505482983
2017-12-01,2017-12,,,0.0,0.0,0.0,0.0,0.0,0.0,151.92042020279806,92.86212270380014,200.2614114832164,120.12065942985907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881.8632085382893,444.0630260814275,166.2101732488669,100.35107007232372,28.338581258230363,18.675212337081167,71.93842275654308,49.405609620021686,0.0,0.0,0.0,0.0
2018-01-01,2018-1,,,0.0,0.0,0.0,0.0,0.0,0.0,48.01806606450073,73.81618446191298,35.3029998108753,54.01116266179989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.685778799512576,91.91507621427094,54.952205396394525,92.3685342451686,66.585500300449,96.56354201930536,0.0,0.0,0.0,0.0
2018-02-01,2018-2,,,0.0,0.0,0.0,0.0,0.0,0.0,103.60298779668238,97.87249207382142,93.32976961495768,85.93574097142479,0.0,0.0,0.0,0.0,591.7603447302166,545.857507058193,0.0,0.0,0.0,0.0,0.0,0.0,94.67399395784756,87.74619680429372,108.95695897560984,110.2238598691156,117.353755318799,102.42647538392865,0.0,0.0,0.0,0.0
2018-03-01,2018-3,,,0.0,0.0,0.0,0.0,748.795676938729,1148.625537339001,70.69380343773621,122.41037887555429,47.76288209706659,80.61069858624738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.6010782300607,109.7452917373453,111.52065212797714,206.78758906324083,150.14377518728696,240.1989451970587,0.0,0.0,0.0,0.0
