date,ym,lao_pasaxon_body_count,lao_pasaxon_epu_count,lao_pasaxon_ratio,lao_kosmo_body_count,lao_kosmo_epu_count,lao_kosmo_ratio,lao_kpl_body_count,lao_kpl_epu_count,lao_kpl_ratio,lao_the_tian_times_body_count,lao_the_tian_times_epu_count,lao_the_tian_times_ratio,news_total,lao_pasaxon_weights,lao_kosmo_weights,lao_kpl_weights,lao_the_tian_times_weights,lao_pasaxon_z_score,lao_kosmo_z_score,lao_kpl_z_score,lao_the_tian_times_z_score,z_score_unweighted,z_score_weighted,epu_weighted,epu_unweighted,epu_inflation
2022-08-01,2022-8,0.0,0.0,0.0,1663.0,0.0,0.0,89,0.0,0.0,131.0,1.0,0.007633587786259542,1883.0,0.0,0.8831651619755709,0.04726500265533723,0.06956983536909188,,,,0.18025694588305255,0.18025694588305255,0.01254044604921927,16.14365169034074,38.851254633573575,16.14365169034074
2022-09-01,2022-9,0.0,0.0,0.0,1474.0,0.0,0.0,84,0.0,0.0,146.0,3.0,0.02054794520547945,1704.0,0.0,0.8650234741784038,0.04929577464788732,0.08568075117370892,,,,0.48521218994547705,0.48521218994547705,0.04157334491316881,53.518479107238754,104.57906213009873,53.518479107238754
2022-10-01,2022-10,0.0,0.0,0.0,1398.0,0.0,0.0,61,0.0,0.0,121.0,0.0,0.0,1580.0,0.0,0.8848101265822785,0.03860759493670886,0.07658227848101266,,,,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01,2022-11,0.0,0.0,0.0,1469.0,0.0,0.0,68,0.0,0.0,133.0,0.0,0.0,1670.0,0.0,0.8796407185628743,0.0407185628742515,0.07964071856287425,,,,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,2022-12,0.0,0.0,0.0,1623.0,0.0,0.0,98,0.0,0.0,130.0,2.0,0.015384615384615385,1851.0,0.0,0.8768233387358185,0.05294435440302539,0.07023230686115613,,,,0.3632870755489213,0.3632870755489213,0.02551448936864385,32.845484746527944,78.30022087689444,32.845484746527944
2023-01-01,2023-1,0.0,0.0,0.0,1788.0,0.0,0.0,67,0.0,0.0,148.0,1.0,0.006756756756756757,2003.0,0.0,0.8926610084872691,0.03344982526210684,0.07388916625062407,,,,0.15955175615324246,0.15955175615324246,0.011789146235985964,15.176483341443642,34.38861052025769,15.176483341443642
2023-02-01,2023-2,0.0,0.0,0.0,1660.0,0.0,0.0,59,0.0,0.0,175.0,3.0,0.017142857142857144,1894.0,0.0,0.8764519535374868,0.031151003167898626,0.09239704329461457,,,,0.40480559846879804,0.40480559846879804,0.03740284040762389,48.14967708486528,87.24881754853952,48.14967708486528
2023-03-01,2023-3,0.0,0.0,0.0,1747.0,0.0,0.0,61,0.0,0.0,208.0,4.0,0.019230769230769232,2016.0,0.0,0.8665674603174603,0.030257936507936508,0.10317460317460317,,,,0.4541088444361516,0.4541088444361516,0.046852499822777546,60.31447645418971,97.87527609611806,60.31447645418971
2023-04-01,2023-4,0.0,0.0,0.0,1547.0,0.0,0.0,25,0.0,0.0,117.0,3.0,0.02564102564102564,1689.0,0.0,0.9159265837773831,0.014801657785671996,0.06927175843694494,,,,0.6054784592482021,0.6054784592482021,0.041942557567815064,53.99377643501174,130.5003681281574,53.99377643501174
2023-05-01,2023-5,0.0,0.0,0.0,1839.0,0.0,0.0,66,0.0,0.0,190.0,3.0,0.015789473684210527,2095.0,0.0,0.8778042959427208,0.031503579952267304,0.09069212410501193,,,,0.3728472617475771,0.3728472617475771,0.03381431013462513,43.53006606144861,80.36075300523376,43.53006606144861
2023-06-01,2023-6,0.0,0.0,0.0,1701.0,0.0,0.0,53,0.0,0.0,167.0,5.0,0.029940119760479042,1921.0,0.0,0.8854763144195731,0.027589796980739198,0.08693388859968766,,,,0.7069958057089786,0.7069958057089786,0.06146189461395077,79.12154121007708,152.38066937120175,79.12154121007708
2023-07-01,2023-7,0.0,0.0,0.0,1839.0,0.0,0.0,85,0.0,0.0,147.0,4.0,0.027210884353741496,2071.0,0.0,0.8879768227909223,0.04104297440849831,0.07098020280057943,,,,0.6425485689980921,0.6425485689980921,0.04560822773670668,58.71269171011418,138.49018658498338,58.71269171011418
2023-08-01,2023-8,0.0,0.0,0.0,1607.0,0.0,0.0,61,0.0,0.0,145.0,6.0,0.041379310344827586,1813.0,0.0,0.8863761720904578,0.03364589078874793,0.07997793712079426,,,,0.9771169618212365,0.9771169618212365,0.07814779893220038,100.60175223247086,210.6005940826816,100.60175223247086
2023-09-01,2023-9,81.0,0.0,0.0,1533.0,0.0,0.0,66,0.0,0.0,138.0,8.0,0.057971014492753624,1818.0,0.04455445544554455,0.8432343234323433,0.036303630363036306,0.07590759075907591,,,,1.368907820908979,1.368907820908979,0.10391049465645714,133.76675966077718,295.04431055061673,133.76675966077718
2023-10-01,2023-10,315.0,0.0,0.0,1674.0,0.0,0.0,105,0.0,0.0,85.0,3.0,0.03529411764705882,2179.0,0.1445617255621845,0.768242312987609,0.048187241854061494,0.03900871959614502,,,,0.8334232909651723,0.8334232909651723,0.03251077546215679,41.85199100446757,179.62991848228722,41.85199100446757
2023-11-01,2023-11,252.0,0.0,0.0,1728.0,0.0,0.0,118,0.0,0.0,88.0,3.0,0.03409090909090909,2186.0,0.11527904849039342,0.7904849039341263,0.053979871912168347,0.04025617566331199,,,,0.8050111333186324,0.8050111333186324,0.03240666959379673,41.717972735011365,173.50617126130018,41.717972735011365
2023-12-01,2023-12,140.0,0.0,0.0,1536.0,0.0,0.0,86,0.0,0.0,79.0,3.0,0.0379746835443038,1841.0,0.07604562737642585,0.8343291689299294,0.046713742531233025,0.042911461162411735,,,,0.8967212624308817,0.8967212624308817,0.0384796196263116,49.53584377986684,193.27269710119515,49.53584377986684
2024-01-01,2024-1,101.0,0.0,0.0,1677.0,0.0,0.0,152,0.0,0.0,73.0,0.0,0.0,2003.0,0.050424363454817774,0.8372441337993011,0.07588617074388418,0.036445332001997004,,,,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,2024-2,73.0,0.0,0.0,1399.0,0.0,0.0,127,0.0,0.0,72.0,2.0,0.027777777777777776,1671.0,0.043686415320167565,0.8372232196289647,0.07600239377618193,0.04308797127468582,,,,0.6559349975188856,0.6559349975188856,0.028262908331154857,36.383598004681765,141.37539880550383,36.383598004681765
2024-03-01,2024-3,50.0,0.0,0.0,1529.0,0.0,0.0,78,0.0,0.0,70.0,0.0,0.0,1727.0,0.02895193977996526,0.8853503184713376,0.0451650260567458,0.04053271569195136,,,,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,2024-4,15.0,0.0,0.0,1474.0,0.0,0.0,78,0.0,0.0,53.0,3.0,0.05660377358490566,1620.0,0.009259259259259259,0.9098765432098765,0.04814814814814815,0.03271604938271605,,,,1.3366222590950878,1.3366222590950878,0.04372899983459238,56.29351135724373,288.08571832064933,56.29351135724373
2024-05-01,2024-5,62.0,0.0,0.0,1578.0,0.0,0.0,99,0.0,0.0,62.0,5.0,0.08064516129032258,1801.0,0.034425319267073845,0.8761799000555247,0.054969461410327596,0.034425319267073845,,,,1.9043274121516034,1.9043274121516034,0.06555707915235946,84.39338182374128,410.4447062095273,84.39338182374128
2024-06-01,2024-6,3.0,0.0,0.0,1482.0,0.0,0.0,132,0.0,0.0,37.0,1.0,0.02702702702702703,1654.0,0.0018137847642079807,0.8960096735187424,0.07980652962515115,0.022370012091898428,,,,0.6382070246129699,0.6382070246129699,0.014276698857726653,18.37877638023677,137.55444208103077,18.37877638023677
2024-07-01,2024-7,6.0,0.0,0.0,1688.0,0.0,0.0,201,0.0,0.0,68.0,2.0,0.029411764705882353,1963.0,0.003056546102903719,0.8599083036169128,0.10239429444727458,0.034640855832908816,,,,0.6945194091376437,0.6945194091376437,0.02405874672509413,30.971468296394924,149.69159873523938,30.971468296394924
2024-08-01,2024-8,23.0,0.0,0.0,1640.0,0.0,0.0,106,0.0,0.0,75.0,2.0,0.02666666666666667,1844.0,0.012472885032537961,0.8893709327548807,0.057483731019522775,0.04067245119305857,,,,0.6296975976181303,0.6296975976181303,0.025611344805509636,32.970169341552726,135.7203828532837,32.970169341552726
2024-09-01,2024-9,6.0,0.0,0.0,1560.0,0.0,0.0,106,0.0,0.0,70.0,3.0,0.04285714285714286,1742.0,0.003444316877152698,0.8955223880597015,0.060849598163030996,0.040183696900114814,,,,1.012013996171995,1.012013996171995,0.0406664636808494,52.351026635324246,218.12204387134878,52.351026635324246
2024-10-01,2024-10,15.0,0.0,0.0,1628.0,0.0,0.0,188,0.0,0.0,77.0,3.0,0.03896103896103896,1908.0,0.007861635220125786,0.8532494758909853,0.09853249475890985,0.04035639412997904,,,,0.9200127237927227,0.9200127237927227,0.03712839608597466,47.79637756747109,198.29276715577163,47.79637756747109
2024-11-01,2024-11,0.0,0.0,0.0,1469.0,0.0,0.0,142,0.0,0.0,67.0,0.0,0.0,1678.0,0.0,0.8754469606674613,0.08462455303933254,0.039928486293206195,,,,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,2024-12,12.0,0.0,0.0,1390.0,0.0,0.0,137,0.0,0.0,77.0,2.0,0.025974025974025976,1616.0,0.007425742574257425,0.8601485148514851,0.08477722772277228,0.04764851485148515,,,,0.6133418158618152,0.6133418158618152,0.029224826622128573,37.62190115459359,132.19517810384778,37.62190115459359
2025-01-01,2025-1,17.0,0.0,0.0,1742.0,0.0,0.0,115,0.0,0.0,84.0,2.0,0.023809523809523808,1958.0,0.008682328907048007,0.8896833503575077,0.05873340143003064,0.04290091930541369,,,,0.5622299978733305,0.5622299978733305,0.024120183769846662,31.0505578477136,121.17891326186043,31.0505578477136
2025-02-01,2025-2,5.0,0.0,0.0,1540.0,0.0,0.0,120,0.0,0.0,77.0,1.0,0.012987012987012988,1742.0,0.0028702640642939152,0.8840413318025259,0.06888633754305395,0.04420206659012629,,,,0.3066709079309076,0.3066709079309076,0.013555487893616469,17.450342211774753,66.09758905192389,17.450342211774753
2025-03-01,2025-3,2.0,0.0,0.0,1835.0,0.0,0.0,138,0.0,0.0,102.0,4.0,0.0392156862745098,2077.0,0.0009629272989889263,0.88348579682234,0.06644198363023592,0.04910929224843524,,,,0.9260258788501915,0.9260258788501915,0.045476475514068145,58.543083549179805,199.5887983136525,58.543083549179805
2025-04-01,2025-4,2.0,0.0,0.0,1709.0,0.0,0.0,115,0.0,0.0,102.0,4.0,0.0392156862745098,1928.0,0.001037344398340249,0.8864107883817427,0.05964730290456432,0.052904564315352696,,,,0.9260258788501915,0.9260258788501915,0.04899099566531096,63.067419362887165,199.5887983136525,63.067419362887165
2025-05-01,2025-5,9.0,0.0,0.0,1938.0,0.0,0.0,81,0.0,0.0,123.0,7.0,0.056910569105691054,2151.0,0.0041841004184100415,0.900976290097629,0.03765690376569038,0.05718270571827057,,,,1.343866824185034,1.343866824185034,0.07684594113191966,98.92583585791785,289.64715852834934,98.92583585791785
2025-06-01,2025-6,30.0,0.0,0.0,1730.0,0.0,0.0,131,0.0,0.0,124.0,2.0,0.016129032258064516,2015.0,0.01488833746898263,0.858560794044665,0.06501240694789082,0.06153846153846154,,,,0.3808654824303207,0.3808654824303207,0.02343787584186589,30.172204598423438,82.08894124190546,30.172204598423438
2025-07-01,2025-7,11.0,0.0,0.0,1996.0,0.0,0.0,110,0.0,0.0,121.0,4.0,0.03305785123966942,2238.0,0.004915102770330653,0.8918677390527256,0.049151027703306524,0.054066130473637175,,,,0.7806168565514011,0.7806168565514011,0.042204932816228564,54.3315391115489,168.24840849580625,54.3315391115489
2025-08-01,2025-8,4.0,0.0,0.0,1938.0,0.0,0.0,40,0.0,0.0,102.0,2.0,0.0196078431372549,2084.0,0.0019193857965451055,0.9299424184261037,0.019193857965451054,0.04894433781190019,,,,0.46301293942509575,0.46301293942509575,0.022661861718502766,29.17322085692093,99.79439915682624,29.17322085692093
2025-09-01,2025-9,0.0,0.0,0.0,1777.0,0.0,0.0,16,0.0,0.0,97.0,0.0,0.0,1890.0,0.0,0.9402116402116402,0.008465608465608466,0.051322751322751325,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-01,2025-10,3.0,0.0,0.0,1793.0,0.0,0.0,5,0.0,0.0,116.0,3.0,0.02586206896551724,1917.0,0.001564945226917058,0.9353155972874283,0.0026082420448617634,0.0605112154407929,,,,0.6106981011382728,0.6106981011382728,0.03695408436726116,47.57198142865666,131.62537130167598,47.57198142865666
2025-11-01,2025-11,0.0,0.0,0.0,1839.0,0.0,0.0,10,0.0,0.0,113.0,2.0,0.017699115044247787,1962.0,0.0,0.9373088685015291,0.0050968399592252805,0.05759429153924567,,,,0.4179408833748652,0.4179408833748652,0.024071009083261857,30.98725395811581,90.07990012386085,30.98725395811581
2025-12-01,2025-12,0.0,0.0,0.0,1764.0,0.0,0.0,6,0.0,0.0,114.0,4.0,0.03508771929824561,1884.0,0.0,0.9363057324840764,0.0031847133757961785,0.06050955414012739,,,,0.8285494705501714,0.8285494705501714,0.05013515904602948,64.54033149238134,178.57945112274172,64.54033149238134
