date,ym,news_total,EPU_index,E_breadth,E_intensity,P_breadth,P_intensity,U_breadth,U_intensity,EU_index,PU_index,EP_index
2015-01-01,2015-1,328.0,31.50211014031516,77.50906126052001,67.75192834810998,92.36729216640838,104.52686740442049,47.560058119935576,144.35606820727796,32.84605814858616,39.75765414151995,74.63639347301651
2015-02-01,2015-2,564.0,26.014597223326692,82.75093861520925,53.98040579852624,90.5169314338798,105.3142330260117,36.23875978126715,92.01257941308177,31.119060349801895,31.761021617837116,79.35307301000171
2015-03-01,2015-3,465.0,60.35189206726637,78.14233722277301,73.0461304197563,92.06586730964324,95.8328907397995,97.22195872825309,161.07398055567984,70.82330357869664,95.84244077026578,77.49845868112439
2015-04-01,2015-4,593.0,32.26986817267643,74.94925242158708,65.16372366222159,85.40310189956361,94.6582080475561,57.21454995446005,108.81341848369615,41.008850525946805,47.72742585935855,74.31465019192868
2015-05-01,2015-5,318.0,41.72056192709001,87.97456306491375,53.75129023520681,87.39528800783654,105.431016832084,52.52984755879717,138.234556142941,39.68866839731306,48.518677308427336,84.67666772450309
2015-06-01,2015-6,605.0,33.95227432651035,89.58124635138687,61.08711801761259,87.94733044870806,111.06897895471856,54.253612665514346,100.16307949965808,35.117568582655956,47.76772023308257,86.11390021986877
2015-07-01,2015-7,596.0,20.619110465130102,62.29569569468964,54.65808623570013,73.61505328367177,90.49159143666655,45.581994534437904,93.86854950199016,25.82589054825418,38.91163266355585,52.740369891134755
2015-08-01,2015-8,552.0,60.47340466450876,101.93484217963004,73.43341776492484,84.39914838381578,106.0003756385958,65.46705261542041,107.28322542255572,59.11585328102947,60.228818104748434,95.80235137632252
2015-09-01,2015-9,469.0,48.23386346106805,98.5076220739813,75.16379247252836,92.488507525626,95.53183643647536,83.29541570896843,106.50662229903254,57.09606137607869,77.40529221978198,90.61015839390804
2015-10-01,2015-10,524.0,45.8526261534018,93.1936968981288,71.44790992190595,93.72612529780764,127.76277899919604,68.83876094380354,99.79244446324688,50.52894586338787,61.98876713646371,88.57752616871397
2015-11-01,2015-11,381.0,23.105878478671272,95.9742547314423,67.41886378716003,80.14417210756741,94.91119586343731,71.7391719564896,98.42865705693494,47.673136438775394,42.50166141310773,85.32697354454679
2015-12-01,2015-12,252.0,31.05234462212964,102.58461688428996,53.51139621243467,86.54035502186784,86.24566235483037,59.4484147777799,98.43343091869252,36.65653725415261,43.31355604513848,106.87153555572984
2016-01-01,2016-1,231.0,19.32380516208169,40.36102162423123,65.49762225633047,69.7487204619861,99.8631081939009,29.126442536321704,107.60899547133268,22.64518891735232,22.125673017836945,38.56618481831411
2016-02-01,2016-2,552.0,21.26410555645834,71.5372274401756,57.76820948327393,91.87148447359768,101.6832878156527,50.396229051526866,108.21873050688322,20.081407365318388,46.94553389300411,74.15063777009411
2016-03-01,2016-3,391.0,22.51493529507354,83.62286670211351,69.36602304979913,89.68684034874828,118.16443867627476,55.52227301762367,100.112728483184,25.98770364923556,45.56871664895459,78.88910425078063
2016-04-01,2016-4,383.0,44.85570265066046,80.42286560003899,119.77102707617767,90.4435613861542,109.26598907746784,66.86457837004065,100.27919013620146,56.2585225730353,56.3109604598749,84.11814303348763
2016-05-01,2016-5,392.0,43.82585233470143,108.28644958447524,62.72674834957243,89.66081757779165,93.95239561058732,60.932761520481144,88.38843833338609,43.97887817441016,54.5918659393706,109.91139588695904
2016-06-01,2016-6,337.0,45.173401792310955,97.26119982568731,71.90254119034246,94.53147138609616,129.2699570893755,51.20738205898166,116.61382182472056,42.93319296129034,44.01137144707583,103.74025763016864
