date,ym,philippines_abc_au_solomon_islands_body_count,philippines_abc_au_solomon_islands_epu_count,philippines_abc_au_solomon_islands_ratio,philippines_asia_news_network_body_count,philippines_asia_news_network_epu_count,philippines_asia_news_network_ratio,philippines_philippine_star_body_count,philippines_philippine_star_epu_count,philippines_philippine_star_ratio,philippines_abante_body_count,philippines_abante_epu_count,philippines_abante_ratio,philippines_inquirer_body_count,philippines_inquirer_epu_count,philippines_inquirer_ratio,news_total,philippines_abc_au_solomon_islands_weights,philippines_asia_news_network_weights,philippines_philippine_star_weights,philippines_abante_weights,philippines_inquirer_weights,philippines_abc_au_solomon_islands_z_score,philippines_asia_news_network_z_score,philippines_philippine_star_z_score,philippines_abante_z_score,philippines_inquirer_z_score,z_score_unweighted,z_score_weighted,epu_weighted,epu_unweighted
2017-09-01,2017-9,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,1.0,0.003968253968253968,266.0,0.05263157894736842,0.0,0.0,0.0,0.9473684210526315,0.0,,,0.0,0.2707719438265734,0.09025731460885779,0.2565207888883327,15.77475655230401,12.10452901562662
2017-10-01,2017-10,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206,4.0,0.019417475728155338,214.0,0.037383177570093455,0.0,0.0,0.0,0.9626168224299065,0.0,,,0.0,1.3249423270737184,0.44164744235790615,1.2754117727905887,78.43149986753022,59.22992838714386
2017-11-01,2017-11,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,5.0,0.03571428571428571,148.0,0.05405405405405406,0.0,0.0,0.0,0.9459459459459459,0.0,,,0.0,2.4369474944391607,0.8123158314797202,2.3052206028478546,141.75963658489417,108.9407611406396
2017-12-01,2017-12,13.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204,4.0,0.0196078431372549,217.0,0.059907834101382486,0.0,0.0,0.0,0.9400921658986175,0.5967888753023779,,,0.0,1.337931957731304,0.6449069443445606,1.2935316809037647,79.54578436850258,86.48933168494392
2018-01-01,2018-1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,1.0,0.004484304932735426,230.0,0.030434782608695653,0.0,0.0,0.0,0.9695652173913043,0.0,,,0.0,0.30598443876366144,0.10199481292122048,0.29667186888824565,18.24384888222986,13.678660591649816
2018-02-01,2018-2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170,3.0,0.01764705882352941,174.0,0.022988505747126436,0.0,0.0,0.0,0.9770114942528736,0.0,,,0.0,1.2041387619581736,0.4013795873193912,1.1764574111085604,72.34629729160116,53.82955256361016
2018-03-01,2018-3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164,0.0,0.0,168.0,0.023809523809523808,0.0,0.0,0.0,0.9761904761904762,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-01,2018-4,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147,0.0,0.0,156.0,0.04487179487179487,0.01282051282051282,0.0,0.0,0.9423076923076923,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-01,2018-5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190,1.0,0.005263157894736842,194.0,0.020618556701030927,0.0,0.0,0.0,0.979381443298969,0.0,,,0.0,0.3591291044436658,0.11970970148122194,0.3517243806407036,21.62930537583952,16.054427957567942
2018-06-01,2018-6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208,2.0,0.009615384615384616,215.0,0.03255813953488372,0.0,0.0,0.0,0.9674418604651163,0.0,,,0.0,0.656101248502851,0.218700416167617,0.6347398125050837,39.03335109686388,29.330204922479897
2018-07-01,2018-7,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172,3.0,0.01744186046511628,188.0,0.0851063829787234,0.0,0.0,0.0,0.9148936170212766,0.0,,,0.0,1.190137148447032,0.39671238281567733,1.088848880494093,66.95880706775851,53.203627533800734
2018-08-01,2018-8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192,3.0,0.015625,198.0,0.030303030303030304,0.0,0.0,0.0,0.9696969696969697,0.0,,,0.0,1.0661645288171329,0.3553881762723776,1.0338565127923713,63.57704913504345,47.661582999029825
2018-09-01,2018-9,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276,11.0,0.03985507246376811,287.0,0.03832752613240418,0.0,0.0,0.0,0.9616724738675958,0.0,,,0.0,2.719492131475585,0.9064973771585283,2.615260725739587,160.82556680153846,121.57157402651085
2018-10-01,2018-10,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248,3.0,0.012096774193548387,254.0,0.023622047244094488,0.0,0.0,0.0,0.9763779527559056,0.0,,,0.0,0.8254176997293932,0.27513923324313105,0.8059196438302737,49.56006192416773,36.89929006376503
2018-11-01,2018-11,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218,6.0,0.027522935779816515,224.0,0.026785714285714284,0.0,0.0,0.0,0.9732142857142857,0.0,,,0.0,1.8780145828705461,0.6260048609568487,1.8277106208293707,112.3951404351661,83.95434803498833
2018-12-01,2018-12,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271,2.0,0.007380073800738007,276.0,0.018115942028985508,0.0,0.0,0.0,0.9818840579710145,0.0,,,0.0,0.5035758660095683,0.16785862200318943,0.49445311481374277,30.40641480371643,22.511743999541764
