date,ym,philippines_abc_au_solomon_islands_body_count,philippines_abc_au_solomon_islands_epu_count,philippines_abc_au_solomon_islands_ratio,philippines_asia_news_network_body_count,philippines_asia_news_network_epu_count,philippines_asia_news_network_ratio,philippines_philippine_star_body_count,philippines_philippine_star_epu_count,philippines_philippine_star_ratio,philippines_abante_body_count,philippines_abante_epu_count,philippines_abante_ratio,philippines_inquirer_body_count,philippines_inquirer_epu_count,philippines_inquirer_ratio,news_total,philippines_abc_au_solomon_islands_weights,philippines_asia_news_network_weights,philippines_philippine_star_weights,philippines_abante_weights,philippines_inquirer_weights,philippines_abc_au_solomon_islands_z_score,philippines_asia_news_network_z_score,philippines_philippine_star_z_score,philippines_abante_z_score,philippines_inquirer_z_score,z_score_unweighted,z_score_weighted,epu_weighted,epu_unweighted,epu_job
2021-09-01,2021-9,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,0.0,0.0,754,9.0,0.011936339522546418,1206.0,0.005804311774461028,0.0,0.0,0.36898839137645106,0.6252072968490879,0.0,,,,1.42670676310157,0.713353381550785,0.8919874787550446,83.96705677322305,97.3595355124985,83.96705677322305
2021-10-01,2021-10,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.0,0.0,0.0,580,11.0,0.01896551724137931,1050.0,0.007619047619047619,0.0,0.0,0.44,0.5523809523809524,0.0,,,,2.266878523594717,1.1334392617973585,1.2521805177951773,117.87375398450553,154.6934842031921,117.87375398450553
2021-11-01,2021-11,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,452.0,0.0,0.0,494,7.0,0.01417004048582996,955.0,0.007329842931937173,0.0020942408376963353,0.0,0.4732984293193717,0.5172774869109947,0.0,,,,1.6936928240328581,0.8468464120164291,0.8761091676149025,82.47235523904003,115.57886379553918,82.47235523904003
2021-12-01,2021-12,9.0,0.0,0.0,6.0,1.0,0.16666666666666666,0.0,0.0,0.0,414.0,0.0,0.0,439,3.0,0.00683371298405467,868.0,0.010368663594470046,0.0069124423963133645,0.0,0.4769585253456221,0.5057603686635944,0.0,,,,0.8168085796344601,0.40840428981723004,0.41310940836351145,38.88796868990284,55.73962777253142,38.88796868990284
2022-01-01,2022-1,0.0,0.0,0.0,32.0,1.0,0.03125,0.0,0.0,0.0,436.0,0.0,0.0,519,7.0,0.01348747591522158,987.0,0.0,0.03242147922998987,0.0,0.44174265450861194,0.5258358662613982,0.0,,,,1.6121083912759766,0.8060541956379883,0.8477044124338723,79.79847948660914,110.01148114642841,79.79847948660914
2022-02-01,2022-2,3.0,1.0,0.3333333333333333,18.0,0.0,0.0,0.0,0.0,0.0,423.0,0.0,0.0,457,5.0,0.010940919037199124,901.0,0.003329633740288568,0.01997780244173141,0.0,0.4694783573806881,0.5072142064372919,3.9708236327056055,,,,1.3077278134920787,2.639275723098842,0.6765195135005514,63.68402444121503,360.2122946858471,63.68402444121503
2022-03-01,2022-3,2.0,0.0,0.0,47.0,2.0,0.0425531914893617,0.0,0.0,0.0,419.0,0.0,0.0,470,6.0,0.01276595744680851,938.0,0.0021321961620469083,0.050106609808102345,0.0,0.4466950959488273,0.5010660980810234,0.0,,,,1.52586794238097,0.762933971190485,0.7645606960757525,71.9717629484769,104.12636847719699,71.9717629484769
2022-04-01,2022-4,5.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,376.0,0.0,0.0,398,1.0,0.002512562814070352,813.0,0.006150061500615006,0.041820418204182044,0.0,0.46248462484624847,0.48954489544895446,0.0,,,,0.3003173923446633,0.15015869617233166,0.14701884643687085,13.839588693249558,20.49388324299941,13.839588693249558
2022-05-01,2022-5,12.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,0.0,401,5.0,0.012468827930174564,878.0,0.01366742596810934,0.02847380410022779,0.0,0.5011389521640092,0.45671981776765375,0.0,,,,1.4903531440545634,0.7451765720272817,0.68067381636205,64.07508888161668,101.7028121036629,64.07508888161668
2022-06-01,2022-6,1.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,438.0,0.0,0.0,368,2.0,0.005434782608695652,843.0,0.0011862396204033216,0.042704626334519574,0.0,0.5195729537366548,0.4365361803084223,0.0,,,,0.6495995769194347,0.32479978845971735,0.28357371803837716,26.694153280218003,44.32916049300959,26.694153280218003
2022-07-01,2022-7,9.0,1.0,0.1111111111111111,40.0,0.0,0.0,0.0,0.0,0.0,406.0,0.0,0.0,430,9.0,0.020930232558139535,885.0,0.010169491525423728,0.04519774011299435,0.0,0.45875706214689266,0.4858757062146893,1.3236078775685352,,,,2.5017137194850787,1.912660798526807,1.228982339295707,115.68999825082746,261.04280396444346,115.68999825082746
2022-08-01,2022-8,6.0,0.0,0.0,40.0,1.0,0.025,0.0,0.0,0.0,423.0,0.0,0.0,406,4.0,0.009852216748768473,875.0,0.006857142857142857,0.045714285714285714,0.0,0.48342857142857143,0.464,0.0,,,,1.1775992330362166,0.5887996165181083,0.5464060441288046,51.4358199205115,80.36025153412575,51.4358199205115
2022-09-01,2022-9,4.0,1.0,0.25,48.0,2.0,0.041666666666666664,0.0,0.0,0.0,457.0,0.0,0.0,346,2.0,0.005780346820809248,855.0,0.004678362573099415,0.056140350877192984,0.0,0.5345029239766081,0.4046783625730994,2.9781177245292043,,,,0.6909035962611328,1.8345106603951686,0.2935264505315424,27.631051694384876,250.37675632870764,27.631051694384876
2022-10-01,2022-10,11.0,0.0,0.0,28.0,2.0,0.07142857142857142,0.0,0.0,0.0,419.0,0.0,0.0,296,8.0,0.02702702702702703,754.0,0.014588859416445624,0.03713527851458886,0.0,0.5557029177718833,0.3925729442970822,0.0,,,,3.230441139275027,1.6152205696375135,1.268183789423618,119.38021864840202,220.44771704631796,119.38021864840202
2022-11-01,2022-11,7.0,0.0,0.0,42.0,2.0,0.047619047619047616,0.0,0.0,0.0,395.0,0.0,0.0,347,4.0,0.011527377521613832,791.0,0.008849557522123894,0.05309734513274336,0.0,0.4993678887484197,0.438685208596713,0.0,,,,1.3778250392296942,0.6889125196148471,0.6044314647442527,56.89803088552156,94.02381015232004,56.89803088552156
2022-12-01,2022-12,6.0,1.0,0.16666666666666666,53.0,1.0,0.018867924528301886,0.0,0.0,0.0,344.0,0.0,0.0,318,4.0,0.012578616352201259,721.0,0.008321775312066574,0.07350901525658807,0.0,0.47711511789181693,0.44105409153952846,1.9854118163528027,,,,1.503475750354415,1.7444437833536088,0.6796362822618873,63.97742082374875,238.08429435878662,63.97742082374875
2023-01-01,2023-1,5.0,0.0,0.0,57.0,2.0,0.03508771929824561,0.0,0.0,0.0,407.0,0.0,0.0,320,1.0,0.003125,789.0,0.0063371356147021544,0.07224334600760456,0.0,0.5158428390367554,0.4055766793409379,0.0,,,,0.373519756728675,0.1867598783643375,0.15149090260225095,14.2605647751735,25.489267283480515,14.2605647751735
2023-02-01,2023-2,13.0,0.0,0.0,56.0,1.0,0.017857142857142856,0.0,0.0,0.0,356.0,0.0,0.0,282,1.0,0.0035460992907801418,707.0,0.018387553041018388,0.07920792079207921,0.0,0.5035360678925035,0.3988684582743989,0.0,,,,0.42385220621693614,0.21192610310846807,0.1690612760299519,15.914548242732518,28.92399124366583,15.914548242732518
2023-03-01,2023-3,11.0,1.0,0.09090909090909091,60.0,1.0,0.016666666666666666,0.0,0.0,0.0,425.0,0.0,0.0,303,2.0,0.006600660066006601,799.0,0.01376720901126408,0.07509386733416772,0.0,0.5319148936170213,0.37922403003754696,1.0829518998288015,,,,0.7889526214731089,0.9359522606509552,0.3140990177778083,29.567646055943772,127.74016317235701,29.567646055943772
2023-04-01,2023-4,5.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,395.0,0.0,0.0,262,0.0,0.0,724.0,0.006906077348066298,0.0856353591160221,0.0,0.5455801104972375,0.36187845303867405,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,2023-5,5.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,419.0,0.0,0.0,299,2.0,0.006688963210702341,794.0,0.006297229219143577,0.08942065491183879,0.0,0.5277078085642317,0.3765743073047859,0.0,,,,0.7995071715931504,0.3997535857965752,0.30107385932789926,28.341525459979575,54.558966760627186,28.341525459979575
2023-06-01,2023-6,7.0,0.0,0.0,57.0,1.0,0.017543859649122806,0.0,0.0,0.0,361.0,0.0,0.0,274,2.0,0.0072992700729927005,699.0,0.010014306151645207,0.0815450643776824,0.0,0.5164520743919886,0.39198855507868385,0.0,,,,0.8724549062275619,0.43622745311378097,0.34199233806345064,32.193377990305834,59.53697467674281,32.193377990305834
2023-07-01,2023-7,7.0,0.0,0.0,50.0,1.0,0.02,0.0,0.0,0.0,420.0,0.0,0.0,304,2.0,0.006578947368421052,781.0,0.008962868117797696,0.06402048655569782,0.0,0.5377720870678617,0.3892445582586428,0.0,,,,0.7863573825866841,0.39317869129334204,0.3060853320183764,28.813279404896,53.661615333643184,28.813279404896
2023-08-01,2023-8,9.0,2.0,0.2222222222222222,59.0,1.0,0.01694915254237288,0.0,0.0,0.0,400.0,0.0,0.0,292,2.0,0.00684931506849315,760.0,0.011842105263157895,0.07763157894736843,0.0,0.5263157894736842,0.38421052631578945,2.6472157551370703,,,,0.8186734394053149,1.7329445972711925,0.34589156066129684,32.560430502861,236.51486825846874,32.560430502861
2023-09-01,2023-9,13.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,371.0,0.0,0.0,297,4.0,0.013468013468013467,744.0,0.01747311827956989,0.0846774193548387,0.0,0.4986559139784946,0.39919354838709675,0.0,,,,1.6097821165410906,0.8048910582705453,0.6426146352321289,60.49239573984886,109.85273442038739,60.49239573984886
2023-10-01,2023-10,2.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,445.0,0.0,0.0,284,2.0,0.007042253521126761,801.0,0.0024968789013732834,0.08739076154806492,0.0,0.5555555555555556,0.3545568039950062,0.0,,,,0.8417346630505351,0.42086733152526756,0.2984427519430112,28.09384671064142,57.44060232897017,28.09384671064142
2023-11-01,2023-11,5.0,0.0,0.0,83.0,1.0,0.012048192771084338,0.0,0.0,0.0,414.0,0.0,0.0,349,1.0,0.0028653295128939827,851.0,0.005875440658049354,0.09753231492361927,0.0,0.4864864864864865,0.4101057579318449,0.0,,,,0.342482298433169,0.1712411492165845,0.14045396257717507,13.221604709297166,23.371247939007922,13.221604709297166
2023-12-01,2023-12,8.0,0.0,0.0,72.0,2.0,0.027777777777777776,0.0,0.0,0.0,398.0,0.0,0.0,330,3.0,0.00909090909090909,808.0,0.009900990099009901,0.0891089108910891,0.0,0.49257425742574257,0.4084158415841584,0.0,,,,1.0866029286652361,0.5433014643326181,0.44378584957862366,41.77568913717285,74.15059573376149,41.77568913717285
2024-01-01,2024-1,2.0,0.0,0.0,68.0,2.0,0.029411764705882353,0.0,0.0,0.0,412.0,0.0,0.0,332,3.0,0.009036144578313253,814.0,0.002457002457002457,0.08353808353808354,0.0,0.5061425061425061,0.40786240786240785,0.0,,,,1.0800571278901445,0.5400285639450723,0.4405147008102309,41.46776022461384,73.70390539801595,41.46776022461384
2024-02-01,2024-2,3.0,0.0,0.0,63.0,1.0,0.015873015873015872,0.0,0.0,0.0,384.0,0.0,0.0,381,2.0,0.005249343832020997,831.0,0.0036101083032490976,0.07581227436823104,0.0,0.4620938628158845,0.4584837545126354,0.0,,,,0.6274347619589291,0.31371738097946456,0.28766864537467146,27.07962841783848,42.81661695912737,27.07962841783848
2024-03-01,2024-3,13.0,2.0,0.15384615384615385,78.0,0.0,0.0,0.0,0.0,0.0,361.0,0.0,0.0,345,2.0,0.005797101449275362,797.0,0.01631116687578419,0.09786700125470514,0.0,0.45294855708908405,0.4328732747804266,1.8326878304795104,,,,0.6929062153807304,1.2627970229301204,0.3298338596017385,31.048842135726925,172.3484247481481,31.048842135726925
2024-04-01,2024-4,7.0,0.0,0.0,105.0,3.0,0.02857142857142857,0.0,0.0,0.0,417.0,0.0,0.0,310,1.0,0.0032258064516129032,839.0,0.00834326579261025,0.12514898688915377,0.0,0.4970202622169249,0.3694874851013111,0.0,,,,0.3855687811392774,0.1927843905696387,0.14246283927672942,13.410709901802013,26.311501711979886,13.410709901802013
2024-05-01,2024-5,7.0,0.0,0.0,85.0,1.0,0.011764705882352941,0.0,0.0,0.0,412.0,0.0,0.0,347,3.0,0.008645533141210375,851.0,0.008225616921269096,0.099882491186839,0.0,0.48413631022326675,0.40775558166862513,0.0,,,,1.0333687794222708,0.5166843897111354,0.4213618877315252,39.6648141278915,70.51785761424004,39.6648141278915
2024-06-01,2024-6,7.0,1.0,0.14285714285714285,76.0,1.0,0.013157894736842105,0.0,0.0,0.0,420.0,0.0,0.0,265,2.0,0.007547169811320755,768.0,0.009114583333333334,0.09895833333333333,0.0,0.546875,0.3450520833333333,1.7017815568738308,,,,0.902085450212649,1.30193350354324,0.3267774937558187,30.76113176913941,177.6898301057618,30.76113176913941
2024-07-01,2024-7,10.0,0.0,0.0,106.0,1.0,0.009433962264150943,0.0,0.0,0.0,424.0,0.0,0.0,302,0.0,0.0,842.0,0.011876484560570071,0.12589073634204276,0.0,0.503562945368171,0.3586698337292161,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01,2024-8,7.0,0.0,0.0,90.0,7.0,0.07777777777777778,0.0,0.0,0.0,422.0,0.0,0.0,297,5.0,0.016835016835016835,816.0,0.00857843137254902,0.11029411764705882,0.0,0.5171568627450981,0.3639705882352941,0.0,,,,2.0122276456763633,1.0061138228381816,0.7323916798601469,68.94353926232775,137.31591802548425,68.94353926232775
2024-09-01,2024-9,6.0,0.0,0.0,89.0,2.0,0.02247191011235955,0.0,0.0,0.0,446.0,0.0,0.0,298,2.0,0.006711409395973154,839.0,0.007151370679380214,0.10607866507747318,0.0,0.531585220500596,0.35518474374255066,0.0,,,,0.8021900815649395,0.40109504078246977,0.28492567855345885,26.821419803604027,54.742050541703115,26.821419803604027
2024-10-01,2024-10,9.0,1.0,0.1111111111111111,89.0,0.0,0.0,0.0,0.0,0.0,445.0,0.0,0.0,256,5.0,0.01953125,799.0,0.011264080100125156,0.1113892365456821,0.0,0.5569461827284106,0.32040050062578224,1.3236078775685352,,,,2.3344984795542185,1.8290531785613768,0.7628837067133877,71.81389990179566,249.63191105265278,71.81389990179566
2024-11-01,2024-11,10.0,0.0,0.0,82.0,2.0,0.024390243902439025,0.0,0.0,0.0,398.0,0.0,0.0,279,1.0,0.0035842293906810036,769.0,0.013003901170351105,0.10663198959687907,0.0,0.517555266579974,0.36280884265279584,0.0,,,,0.4284097568214193,0.21420487841070965,0.15543084805354485,14.63145072511299,29.235001902199873,14.63145072511299
2024-12-01,2024-12,5.0,0.0,0.0,81.0,3.0,0.037037037037037035,4.0,0.0,0.0,353.0,0.0,0.0,283,2.0,0.007067137809187279,726.0,0.006887052341597796,0.1115702479338843,0.005509641873278237,0.48622589531680444,0.38980716253443526,0.0,,,,0.8447089904818091,0.42235449524090457,0.3292736147470413,30.996103602236612,57.64357265522095,30.996103602236612
2025-01-01,2025-1,4.0,0.0,0.0,75.0,1.0,0.013333333333333334,10.0,0.0,0.0,322.0,0.0,0.0,247,2.0,0.008097165991902834,658.0,0.0060790273556231,0.11398176291793313,0.015197568389057751,0.48936170212765956,0.37537993920972645,0.0,,,,0.9678244708759189,0.48391223543795947,0.36330189104308813,34.19934835140392,66.04506502602239,34.19934835140392
2025-02-01,2025-2,7.0,0.0,0.0,67.0,1.0,0.014925373134328358,7.0,0.0,0.0,332.0,0.0,0.0,220,1.0,0.004545454545454545,633.0,0.011058451816745656,0.10584518167456557,0.011058451816745656,0.5244865718799369,0.34755134281200634,0.0,,,,0.5433014643326181,0.27165073216630903,0.18882515348053078,17.77501675768071,37.075297866880746,17.77501675768071
2025-03-01,2025-3,10.0,0.0,0.0,83.0,0.0,0.0,30.0,0.0,0.0,320.0,0.0,0.0,184,2.0,0.010869565217391304,627.0,0.01594896331738437,0.13237639553429026,0.04784688995215311,0.5103668261562998,0.2934609250398724,0.0,,,,1.2991991538388694,0.6495995769194347,0.38126418549657415,35.89022522364239,88.65832098601918,35.89022522364239
2025-04-01,2025-4,8.0,0.0,0.0,76.0,2.0,0.02631578947368421,32.0,0.0,0.0,333.0,0.0,0.0,132,0.0,0.0,581.0,0.013769363166953529,0.13080895008605853,0.055077452667814115,0.5731497418244407,0.22719449225473323,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-01,2025-5,7.0,0.0,0.0,60.0,3.0,0.05,58.0,0.0,0.0,378.0,0.0,0.0,165,2.0,0.012121212121212121,668.0,0.010479041916167664,0.08982035928143713,0.08682634730538923,0.5658682634730539,0.2470059880239521,0.0,,,,1.4488039048869816,0.7244019524434908,0.3578632399795688,33.68738205871823,98.86746097834866,33.68738205871823
2025-06-01,2025-6,4.0,0.0,0.0,62.0,2.0,0.03225806451612903,59.0,0.0,0.0,341.0,0.0,0.0,226,0.0,0.0,692.0,0.005780346820809248,0.08959537572254335,0.08526011560693642,0.49277456647398843,0.3265895953757225,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-01,2025-7,7.0,1.0,0.14285714285714285,65.0,1.0,0.015384615384615385,59.0,0.0,0.0,393.0,0.0,0.0,263,5.0,0.019011406844106463,787.0,0.008894536213468869,0.08259212198221093,0.07496823379923762,0.4993646759847522,0.3341804320203304,1.7017815568738308,,,,2.2723635390337638,1.9870725479537974,0.7745159868665777,72.90890218746472,271.19863072331395,72.90890218746472
2025-08-01,2025-8,7.0,0.0,0.0,71.0,1.0,0.014084507042253521,73.0,0.0,0.0,370.0,0.0,0.0,273,1.0,0.003663003663003663,794.0,0.008816120906801008,0.08942065491183879,0.09193954659949623,0.4659949622166247,0.3438287153652393,0.0,,,,0.43782535587243954,0.21891267793621977,0.1505369296639496,14.170762729989784,29.877529416533935,14.170762729989784
2025-09-01,2025-9,9.0,0.0,0.0,88.0,1.0,0.011363636363636364,66.0,0.0,0.0,384.0,0.0,0.0,290,1.0,0.0034482758620689655,837.0,0.010752688172043012,0.10513739545997611,0.07885304659498207,0.45878136200716846,0.34647550776583036,0.0,,,,0.4121597315626758,0.2060798657813379,0.14280325227380644,13.442754608855305,28.126088036944015,13.442754608855305
2025-10-01,2025-10,5.0,0.0,0.0,91.0,1.0,0.01098901098901099,92.0,0.0,0.0,394.0,0.0,0.0,294,4.0,0.013605442176870748,876.0,0.005707762557077625,0.10388127853881278,0.1050228310502283,0.4497716894977169,0.3356164383561644,0.0,,,,1.626208464669061,0.8131042323345306,0.5457822929368766,51.37710323110451,110.9736806899832,51.37710323110451
2025-11-01,2025-11,15.0,0.0,0.0,68.0,4.0,0.058823529411764705,108.0,0.0,0.0,389.0,0.0,0.0,259,3.0,0.011583011583011582,839.0,0.017878426698450536,0.08104886769964244,0.12872467222884387,0.4636471990464839,0.30870083432657924,0.0,,,,1.3844747739750114,0.6922373869875057,0.4273885178301882,40.23212970540603,94.47759301985054,40.23212970540603
2025-12-01,2025-12,5.0,1.0,0.2,62.0,2.0,0.03225806451612903,253.0,0.0,0.0,390.0,0.0,0.0,297,3.0,0.010101010101010102,1007.0,0.004965243296921549,0.06156901688182721,0.2512413108242304,0.3872889771598808,0.29493545183714004,2.3824941796233636,,,,1.2073365874058182,1.7949153835145908,0.36791602518137523,34.63369891391357,244.97273377090977,34.63369891391357
