date,ym,indonesia_detik_body_count,indonesia_detik_epu_count,indonesia_detik_ratio,indonesia_antara_body_count,indonesia_antara_epu_count,indonesia_antara_ratio,indonesia_abc_au_solomon_islands_body_count,indonesia_abc_au_solomon_islands_epu_count,indonesia_abc_au_solomon_islands_ratio,indonesia_tempo_body_count,indonesia_tempo_epu_count,indonesia_tempo_ratio,indonesia_jakarta_post_body_count,indonesia_jakarta_post_epu_count,indonesia_jakarta_post_ratio,indonesia_rnz_body_count,indonesia_rnz_epu_count,indonesia_rnz_ratio,news_total,indonesia_detik_weights,indonesia_antara_weights,indonesia_abc_au_solomon_islands_weights,indonesia_tempo_weights,indonesia_jakarta_post_weights,indonesia_rnz_weights,indonesia_detik_z_score,indonesia_antara_z_score,indonesia_abc_au_solomon_islands_z_score,indonesia_tempo_z_score,indonesia_jakarta_post_z_score,indonesia_rnz_z_score,z_score_unweighted,z_score_weighted,epu_weighted,epu_unweighted,epu_inflation
2020-11-01,2020-11,0.0,0.0,0.0,0.0,0.0,0.0,11,1.0,0.09090909090909091,464.0,19.0,0.040948275862068964,0.0,0.0,0.0,3.0,0.0,0.0,478.0,0.0,0.0,0.02301255230125523,0.9707112970711297,0.0,0.006276150627615063,,,1.407707185664842,2.611582089667535,,0.0,1.339763091777459,2.5674871729038693,302.6912484224671,265.52420988074596,302.6912484224671
2020-12-01,2020-12,0.0,0.0,0.0,0.0,0.0,0.0,27,2.0,0.07407407407407407,480.0,13.0,0.027083333333333334,0.0,0.0,0.0,2.0,0.0,0.0,509.0,0.0,0.0,0.05304518664047151,0.9430255402750491,0.0,0.003929273084479371,,,1.1470206698009824,1.7273095575520363,,0.0,0.9581100757843396,1.6897409542428368,199.2102645528914,189.88537780504532,199.2102645528914
2021-01-01,2021-1,0.0,0.0,0.0,0.0,0.0,0.0,36,3.0,0.08333333333333333,459.0,11.0,0.023965141612200435,0.0,0.0,0.0,2.0,0.0,0.0,497.0,0.0,0.0,0.07243460764587525,0.9235412474849095,0.0,0.004024144869215292,,,1.2903982535261052,1.5284388241787752,,0.0,0.93961235923496,1.5050457895875204,177.43581887810322,186.21936281962292,177.43581887810322
2021-02-01,2021-2,0.0,0.0,0.0,0.0,0.0,0.0,15,1.0,0.06666666666666667,416.0,10.0,0.02403846153846154,0.0,0.0,0.0,2.0,0.0,0.0,433.0,0.0,0.0,0.03464203233256351,0.9607390300230947,0.0,0.004618937644341801,,,1.0323186028208842,1.5331149919100915,,0.0,0.8551445315769919,1.508685024657994,177.86486273795572,169.47890076564178,177.86486273795572
2021-03-01,2021-3,0.0,0.0,0.0,0.0,0.0,0.0,14,2.0,0.14285714285714285,463.0,12.0,0.02591792656587473,0.0,0.0,0.0,1.0,0.0,0.0,478.0,0.0,0.0,0.029288702928870293,0.9686192468619247,0.0,0.0020920502092050207,,,2.212111291759037,1.652982729938483,,0.0,1.2883646738991734,1.6659007574187115,196.39964917163903,255.3376893085558,196.39964917163903
2021-04-01,2021-4,0.0,0.0,0.0,0.0,0.0,0.0,20,2.0,0.1,436.0,10.0,0.022935779816513763,0.0,0.0,0.0,5.0,0.0,0.0,461.0,0.0,0.0,0.04338394793926247,0.9457700650759219,0.0,0.010845986984815618,,,1.5484779042313264,1.4627886161343993,,0.0,1.0037555067885753,1.4506407694560186,171.02179522188052,198.93172866845526,171.02179522188052
2021-05-01,2021-5,0.0,0.0,0.0,0.0,0.0,0.0,12,1.0,0.08333333333333333,379.0,15.0,0.0395778364116095,0.0,0.0,0.0,4.0,0.0,0.0,395.0,0.0,0.0,0.030379746835443037,0.959493670886076,0.0,0.010126582278481013,,,1.2903982535261052,2.5241787729601506,,0.0,1.2715256754954185,2.4611355290992667,290.15303122133207,252.00041141682922,290.15303122133207
2021-06-01,2021-6,0.0,0.0,0.0,0.0,0.0,0.0,26,3.0,0.11538461538461539,465.0,11.0,0.023655913978494623,0.0,0.0,0.0,2.0,0.0,0.0,493.0,0.0,0.0,0.05273833671399594,0.9432048681541582,0.0,0.004056795131845842,,,1.7867052741130687,1.508717032899049,,0.0,1.0984741023373725,1.5172571144523277,178.87546041058275,217.70376411148408,178.87546041058275
2021-07-01,2021-7,0.0,0.0,0.0,0.0,0.0,0.0,33,3.0,0.09090909090909091,488.0,10.0,0.020491803278688523,0.0,0.0,0.0,1.0,0.0,0.0,522.0,0.0,0.0,0.06321839080459771,0.9348659003831418,0.0,0.0019157088122605363,,,1.407707185664842,1.3069176980217172,,0.0,0.904874961228853,1.310785773489536,154.5337349215307,179.33484703060563,154.5337349215307
2021-08-01,2021-8,0.0,0.0,0.0,0.0,0.0,0.0,21,1.0,0.047619047619047616,464.0,14.0,0.03017241379310345,0.0,0.0,0.0,1.0,0.0,0.0,486.0,0.0,0.0,0.043209876543209874,0.9547325102880658,0.0,0.00205761316872428,,,0.7373704305863458,1.9243236450181838,,0.0,0.8872313585348431,1.869076029487141,220.35278802273228,175.83810667887562,220.35278802273228
2021-09-01,2021-9,0.0,0.0,0.0,0.0,0.0,0.0,20,5.0,0.25,474.0,19.0,0.04008438818565401,0.0,0.0,0.0,0.0,0.0,0.0,494.0,0.0,0.0,0.04048582995951417,0.9595141700404858,0.0,0.0,,,3.8711947605783155,2.5564854211091483,,0.0,2.142560060562488,2.609712519873082,307.6693620909872,424.6284814788696,307.6693620909872
2021-10-01,2021-10,0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,410.0,11.0,0.026829268292682926,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,0.0,0.04428904428904429,0.9557109557109557,0.0,0.0,,,0.0,1.7111059031659945,,0.0,0.5703686343886648,1.6353226580374305,192.79467572764793,113.03989631919664,192.79467572764793
2021-11-01,2021-11,0.0,0.0,0.0,0.0,0.0,0.0,12,5.0,0.4166666666666667,455.0,25.0,0.054945054945054944,0.0,0.0,0.0,0.0,0.0,0.0,467.0,0.0,0.0,0.02569593147751606,0.974304068522484,0.0,0.0,,,6.451991267630526,3.5042628386516372,,0.0,3.318751368760721,3.5800074663770047,422.0612826407222,657.7348192296729,422.0612826407222
2021-12-01,2021-12,0.0,0.0,0.0,0.0,0.0,0.0,20,1.0,0.05,500.0,9.0,0.018,0.0,0.0,0.0,3.0,0.0,0.0,523.0,0.0,0.0,0.03824091778202677,0.9560229445506692,0.0,0.0057361376673040155,,,0.7742389521156632,1.1479965059422763,,0.0,0.6407451526859799,1.1271186080563123,132.88048415326296,126.98763792346857,132.88048415326296
2022-01-01,2022-1,0.0,0.0,0.0,0.0,0.0,0.0,9,1.0,0.1111111111111111,489.0,18.0,0.03680981595092025,0.0,0.0,0.0,0.0,0.0,0.0,498.0,0.0,0.0,0.018072289156626505,0.9819277108433735,0.0,0.0,,,1.7205310047014735,2.3476411164463733,,0.0,1.356057373715949,2.336307801173875,275.4365951657851,268.75353181373913,275.4365951657851
2022-02-01,2022-2,0.0,0.0,0.0,0.0,0.0,0.0,11,1.0,0.09090909090909091,407.0,10.0,0.02457002457002457,0.0,0.0,0.0,1.0,0.0,0.0,419.0,0.0,0.0,0.026252983293556086,0.9713603818615751,0.0,0.002386634844868735,,,1.407707185664842,1.567016797628005,,0.0,0.9915746610976157,1.5590945481549197,183.8078414451905,196.51763811198205,183.8078414451905
2022-03-01,2022-3,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,452.0,16.0,0.035398230088495575,0.0,0.0,0.0,3.0,0.0,0.0,464.0,0.0,0.0,0.01939655172413793,0.9741379310344828,0.0,0.00646551724137931,,,0.0,2.2576135810074267,,0.0,0.7525378603358089,2.1992270228779245,259.2755983923542,149.14354783868265,259.2755983923542
2022-04-01,2022-4,0.0,0.0,0.0,0.0,0.0,0.0,17,1.0,0.058823529411764705,376.0,11.0,0.02925531914893617,0.0,0.0,0.0,0.0,0.0,0.0,393.0,0.0,0.0,0.043256997455470736,0.9567430025445293,0.0,0.0,,,0.9108693554301919,1.8658335646224942,,0.0,0.925567640017562,1.8245246802553972,215.10045271988062,183.43587595087436,215.10045271988062
2022-05-01,2022-5,0.0,0.0,0.0,0.0,0.0,0.0,17,1.0,0.058823529411764705,378.0,13.0,0.03439153439153439,0.0,0.0,0.0,1.0,0.0,0.0,396.0,0.0,0.0,0.04292929292929293,0.9545454545454546,0.0,0.0025252525252525255,,,0.9108693554301919,2.1934089619708397,,0.0,1.0347594391336772,2.1328115319881076,251.44561269108488,205.07631847664854,251.44561269108488
2022-06-01,2022-6,0.0,0.0,0.0,0.0,0.0,0.0,10,1.0,0.1,417.0,19.0,0.045563549160671464,0.0,0.0,0.0,2.0,0.0,0.0,429.0,0.0,0.0,0.023310023310023312,0.972027972027972,0.0,0.004662004662004662,,,1.5484779042313264,2.905933068598888,,0.0,1.4848036576100714,2.860743283561887,337.26437469915913,294.2694275089367,337.26437469915913
2022-07-01,2022-7,0.0,0.0,0.0,0.0,0.0,0.0,23,7.0,0.30434782608695654,406.0,16.0,0.03940886699507389,0.0,0.0,0.0,1.0,0.0,0.0,430.0,0.0,0.0,0.053488372093023255,0.9441860465116279,0.0,0.002325581395348837,,,4.712758838964906,2.5134023118604847,,0.0,2.4087203836084634,2.625197190491976,309.49491134027227,477.37811304591514,309.49491134027227
2022-08-01,2022-8,0.0,0.0,0.0,0.0,0.0,0.0,15,2.0,0.13333333333333333,418.0,21.0,0.050239234449760764,0.0,0.0,0.0,2.0,0.0,0.0,435.0,0.0,0.0,0.034482758620689655,0.960919540229885,0.0,0.004597701149425287,,,2.0646372056417683,3.204136978307789,,0.0,1.756258061316519,3.150112218430534,371.37922640102965,348.06827933965724,371.37922640102965
2022-09-01,2022-9,0.0,0.0,0.0,0.0,0.0,0.0,11,2.0,0.18181818181818182,440.0,16.0,0.03636363636363636,0.0,0.0,0.0,1.0,0.0,0.0,452.0,0.0,0.0,0.024336283185840708,0.9734513274336283,0.0,0.0022123893805309734,,,2.815414371329684,2.319184860489447,,0.0,1.7115330772730435,2.326130302433591,274.23672946362063,339.2043494979137,274.23672946362063
2022-10-01,2022-10,0.0,0.0,0.0,0.0,0.0,0.0,22,1.0,0.045454545454545456,424.0,14.0,0.0330188679245283,0.0,0.0,0.0,3.0,0.0,0.0,449.0,0.0,0.0,0.04899777282850779,0.9443207126948775,0.0,0.0066815144766146995,,,0.703853592832421,2.105863611529333,,0.0,0.9365724014539181,2.023097884923721,238.51103558808,185.61688138627406,238.51103558808
2022-11-01,2022-11,0.0,0.0,0.0,0.0,0.0,0.0,30,6.0,0.2,481.0,15.0,0.031185031185031187,0.0,0.0,0.0,0.0,0.0,0.0,511.0,0.0,0.0,0.05870841487279843,0.9412915851272016,0.0,0.0,,,3.0969558084626527,1.9889059354509295,,0.0,1.6952872479711942,2.0539577870954533,242.14923188099158,335.98463026866693,242.14923188099158
2022-12-01,2022-12,0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,495.0,13.0,0.026262626262626262,0.0,0.0,0.0,3.0,0.0,0.0,517.0,0.0,0.0,0.0367504835589942,0.9574468085106383,0.0,0.005802707930367505,,,0.0,1.674966843686823,,0.0,0.558322281228941,1.603691658849086,189.0655717483898,110.65246049243676,189.0655717483898
2023-01-01,2023-1,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,497.0,18.0,0.03621730382293763,0.0,0.0,0.0,2.0,0.0,0.0,514.0,0.0,0.0,0.029182879377431907,0.9669260700389105,0.0,0.0038910505836575876,,,0.0,2.309852124632347,,0.0,0.7699507082107823,2.233456237241783,263.31101626616515,152.59455548484934,263.31101626616515
2023-02-01,2023-2,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,371.0,16.0,0.0431266846361186,0.0,0.0,0.0,2.0,0.0,0.0,384.0,0.0,0.0,0.028645833333333332,0.9661458333333334,0.0,0.005208333333333333,,,0.0,2.7505157375077003,,0.0,0.9168385791692334,2.657399319310825,313.29134805742797,181.7058857765082,313.29134805742797
2023-03-01,2023-3,0.0,0.0,0.0,0.0,0.0,0.0,16,1.0,0.0625,379.0,15.0,0.0395778364116095,0.0,0.0,0.0,1.0,0.0,0.0,396.0,0.0,0.0,0.04040404040404041,0.9570707070707071,0.0,0.0025252525252525255,,,0.9677986901445789,2.5241787729601506,,0.0,1.1639924877015766,2.45492054038942,289.4203215465307,230.68868481370492,289.4203215465307
2023-04-01,2023-4,0.0,0.0,0.0,0.0,0.0,0.0,17,2.0,0.11764705882352941,357.0,12.0,0.03361344537815126,0.0,0.0,0.0,1.0,0.0,0.0,375.0,0.0,0.0,0.04533333333333334,0.952,0.0,0.0026666666666666666,,,1.8217387108603837,2.143784324822178,,0.0,1.3218410118941872,2.1234681654563845,250.34408614411592,261.9722788493336,250.34408614411592
2023-05-01,2023-5,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,362.0,17.0,0.04696132596685083,0.0,0.0,0.0,1.0,0.0,0.0,378.0,0.0,0.0,0.03968253968253968,0.9576719576719577,0.0,0.0026455026455026454,,,0.0,2.995079895797836,,0.0,0.9983599652659453,2.8683040271926368,338.15574076039843,197.86240013681584,338.15574076039843
2023-06-01,2023-6,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,329.0,15.0,0.04559270516717325,0.0,0.0,0.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0463768115942029,0.9536231884057971,0.0,0.0,,,0.0,2.907792568242848,,0.0,0.9692641894142827,2.772938420150426,326.9127110164465,192.095982968516,326.9127110164465
2023-07-01,2023-7,0.0,0.0,0.0,0.0,0.0,0.0,16,2.0,0.125,389.0,24.0,0.061696658097686374,0.0,0.0,0.0,0.0,0.0,0.0,405.0,0.0,0.0,0.03950617283950617,0.9604938271604938,0.0,0.0,,,1.9355973802891577,3.934863773581067,,0.0,1.9568203846234082,3.855880409895461,454.5850383816857,387.81721163578163,454.5850383816857
2023-08-01,2023-8,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,436.0,8.0,0.01834862385321101,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.03111111111111111,0.9688888888888889,0.0,0.0,,,0.0,1.1702308929075194,,0.0,0.39007696430250643,1.1338237095726187,133.67097517116926,77.30835277876669,133.67097517116926
2023-09-01,2023-9,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,395.0,4.0,0.010126582278481013,0.0,0.0,0.0,0.0,0.0,0.0,402.0,0.0,0.0,0.017412935323383085,0.9825870646766169,0.0,0.0,,,0.0,0.6458489484907322,,0.0,0.21528298283024405,0.6346028225219881,74.8158443122216,42.66638203992693,74.8158443122216
2023-10-01,2023-10,0.0,0.0,0.0,0.0,0.0,0.0,12,1.0,0.08333333333333333,415.0,10.0,0.024096385542168676,0.0,0.0,0.0,0.0,0.0,0.0,427.0,0.0,0.0,0.02810304449648712,0.9718969555035128,0.0,0.0,,,1.2903982535261052,1.5368092449026458,,0.0,0.9424024994762504,1.5298843458475675,180.36413481389886,186.77233355569703,180.36413481389886
2023-11-01,2023-11,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.3333333333333333,482.0,14.0,0.029045643153526972,0.0,0.0,0.0,0.0,0.0,0.0,485.0,0.0,0.0,0.006185567010309278,0.9938144329896907,0.0,0.0,,,5.161593014104421,1.8524609362830649,,0.0,2.3380179834624952,1.872929794496393,220.80712366814,463.3657857541369,220.80712366814
2023-12-01,2023-12,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,493.0,20.0,0.04056795131845842,0.0,0.0,0.0,3.0,0.0,0.0,509.0,0.0,0.0,0.025540275049115914,0.9685658153241651,0.0,0.005893909626719057,,,0.0,2.587325909268146,,0.0,0.8624419697560487,2.5059954288196384,295.44174276535443,170.92516131613732,295.44174276535443
2024-01-01,2024-1,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,486.0,17.0,0.03497942386831276,0.0,0.0,0.0,0.0,0.0,0.0,493.0,0.0,0.0,0.014198782961460446,0.9858012170385395,0.0,0.0,,,0.0,2.2309031322609396,,0.0,0.7436343774203132,2.199227022877924,259.27559839235414,147.37898940231963,259.27559839235414
2024-02-01,2024-2,0.0,0.0,0.0,0.0,0.0,0.0,20,1.0,0.05,469.0,18.0,0.03837953091684435,0.0,0.0,0.0,0.0,0.0,0.0,489.0,0.0,0.0,0.0408997955010225,0.9591002044989775,0.0,0.0,,,0.7742389521156632,2.4477537440133825,,0.0,1.0739975653763485,2.3793073312568294,280.5059803528854,212.85282204786117,280.5059803528854
2024-03-01,2024-3,0.0,0.0,0.0,0.0,0.0,0.0,21,2.0,0.09523809523809523,492.0,11.0,0.022357723577235773,0.0,0.0,0.0,1.0,0.0,0.0,514.0,0.0,0.0,0.04085603112840467,0.9571984435797666,0.0,0.0019455252918287938,,,1.4747408611726915,1.4259215859716623,,0.0,0.9668874823814514,1.4251419812892694,168.01564192736421,191.62494949932758,168.01564192736421
2024-04-01,2024-4,0.0,0.0,0.0,0.0,0.0,0.0,21,1.0,0.047619047619047616,409.0,24.0,0.05867970660146699,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.04883720930232558,0.9511627906976744,0.0,0.0,,,0.7373704305863458,3.7424498971223357,,0.0,1.4932734425695606,3.5956902022449966,423.91018258797817,295.9480324600886,423.91018258797817
2024-05-01,2024-5,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,404.0,17.0,0.04207920792079208,0.0,0.0,0.0,2.0,0.0,0.0,423.0,0.0,0.0,0.04018912529550828,0.9550827423167849,0.0,0.004728132387706856,,,0.0,2.6837102036604374,,0.0,0.8945700678868125,2.5631653008955477,302.181725785888,177.2925466572459,302.181725785888
2024-06-01,2024-6,0.0,0.0,0.0,0.0,0.0,0.0,9,3.0,0.3333333333333333,387.0,21.0,0.05426356589147287,0.0,0.0,0.0,0.0,0.0,0.0,396.0,0.0,0.0,0.022727272727272728,0.9772727272727273,0.0,0.0,,,5.161593014104421,3.4607991135210745,,0.0,2.8741307092084987,3.4994535203525143,412.56445837424246,569.6165914259547,412.56445837424246
2024-07-01,2024-7,1717.0,0.0,0.0,0.0,0.0,0.0,14,1.0,0.07142857142857142,420.0,26.0,0.06190476190476191,0.0,0.0,0.0,1.0,0.0,0.0,2152.0,0.7978624535315985,0.0,0.006505576208178439,0.19516728624535315,0.0,0.00046468401486988845,,,1.1060556458795185,3.948136131547512,,0.0,1.6847305924756768,0.7777425438161097,91.69115391244756,333.8924338000273,91.69115391244756
2024-08-01,2024-8,4618.0,0.0,0.0,0.0,0.0,0.0,25,5.0,0.2,412.0,24.0,0.05825242718446602,0.0,0.0,0.0,5.0,0.0,0.0,5060.0,0.9126482213438735,0.0,0.004940711462450593,0.08142292490118577,0.0,0.0009881422924901185,,,3.0969558084626527,3.7151990483568818,,0.0,2.2707182856065113,0.3178035381688936,37.46711988929626,450.0278312992822,37.46711988929626
2024-09-01,2024-9,4154.0,0.0,0.0,0.0,0.0,0.0,16,1.0,0.0625,417.0,18.0,0.04316546762589928,0.0,0.0,0.0,2.0,0.0,0.0,4589.0,0.9052081063412508,0.0,0.003486598387448246,0.0908694704728699,0.0,0.00043582479843103073,,,0.9677986901445789,2.752989222883157,,0.0,1.240262637675912,0.2535369982533427,29.890482543595766,245.80447015942133,29.890482543595766
2024-10-01,2024-10,4952.0,8.0,0.0016155088852988692,0.0,0.0,0.0,15,0.0,0.0,514.0,26.0,0.05058365758754864,0.0,0.0,0.0,1.0,0.0,0.0,5482.0,0.9033199562203575,0.0,0.0027362276541408243,0.09376140094855892,0.0,0.00018241517694272163,,,0.0,3.2261034537936863,,0.0,1.0753678179312287,0.30248397943268057,35.66103633488417,213.12438888621088,35.66103633488417
2024-11-01,2024-11,4347.0,0.0,0.0,0.0,0.0,0.0,16,1.0,0.0625,540.0,22.0,0.040740740740740744,0.0,0.0,0.0,0.0,0.0,0.0,4903.0,0.8866000407913522,0.0,0.0032633081786661226,0.11013665102998164,0.0,0.0,,,0.9677986901445789,2.598346001103918,,0.0,1.1887148970828323,0.28933135215958167,34.11042092720254,235.5883557014865,34.11042092720254
2024-12-01,2024-12,4504.0,2.0,0.0004440497335701599,0.0,0.0,0.0,20,1.0,0.05,509.0,25.0,0.04911591355599214,0.0,0.0,0.0,0.0,0.0,0.0,5033.0,0.8948937015696403,0.0,0.00397377309755613,0.1011325253328035,0.0,0.0,,,0.7742389521156632,3.132494286024548,,0.0,1.3022444127134036,0.31987370765523704,37.711180382715845,258.0884791344721,37.711180382715845
2025-01-01,2025-1,4446.0,1.0,0.0002249212775528565,0.0,0.0,0.0,9,2.0,0.2222222222222222,557.0,20.0,0.03590664272890485,0.0,0.0,0.0,0.0,0.0,0.0,5012.0,0.8870710295291301,0.0,0.0017956903431763766,0.11113328012769354,0.0,0.0,,,3.441062009402947,2.2900389107166896,,0.0,1.9103669733732123,0.26067861758855204,30.73243637890456,378.61072924036836,30.73243637890456
2025-02-01,2025-2,4592.0,0.0,0.0,0.0,0.0,0.0,12,2.0,0.16666666666666666,693.0,61.0,0.08802308802308802,35.0,0.0,0.0,1.0,0.0,0.0,5333.0,0.8610538158634915,0.0,0.002250140633789612,0.1299456216013501,0.006562910181886368,0.00018751171948246765,,,2.5807965070522103,5.613899860708583,,0.0,2.7315654559202645,0.73530886209557,86.68847883359813,541.3619496403048,86.68847883359813
2025-03-01,2025-3,5354.0,1.0,0.00018677624206200972,0.0,0.0,0.0,8,0.0,0.0,680.0,44.0,0.06470588235294118,196.0,2.0,0.01020408163265306,2.0,0.0,0.0,6240.0,0.8580128205128205,0.0,0.001282051282051282,0.10897435897435898,0.03141025641025641,0.0003205128205128205,,,0.0,4.1267848252826935,,0.0,1.375594941760898,0.44971373096029355,53.0185358251032,272.62563229923904,53.0185358251032
2025-04-01,2025-4,4317.0,0.0,0.0,0.0,0.0,0.0,11,1.0,0.09090909090909091,584.0,65.0,0.1113013698630137,145.0,0.0,0.0,1.0,0.0,0.0,5058.0,0.8534994068801898,0.0,0.0021747726374060894,0.11546065638592329,0.028667457493080268,0.00019770660340055358,,,1.407707185664842,7.098532428296039,,0.0,2.835413204653627,0.8226626566166865,96.98696421536965,561.9432685313469,96.98696421536965
2025-05-01,2025-5,4772.0,1.0,0.00020955574182732607,0.0,0.0,0.0,12,1.0,0.08333333333333333,623.0,27.0,0.04333868378812199,196.0,1.0,0.00510204081632653,0.0,0.0,0.0,5603.0,0.8516865964661788,0.0,0.0021417097983223274,0.11119043369623416,0.03498126003926468,0.0,,,1.2903982535261052,2.764036531161179,,0.0,1.3514782615624281,0.31009807923536103,36.55869276690441,267.8460093241429,36.55869276690441
2025-06-01,2025-6,4248.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,540.0,71.0,0.13148148148148148,171.0,1.0,0.005847953216374269,1.0,0.0,0.0,4971.0,0.8545564272782137,0.0,0.002212834439750553,0.10863005431502716,0.0343995171997586,0.0002011667672500503,,,0.0,8.385571185380826,,0.0,2.795190395126942,0.9109250533304458,107.39256831419378,553.9716131063661,107.39256831419378
2025-07-01,2025-7,4800.0,1.0,0.00020833333333333335,0.0,0.0,0.0,12,3.0,0.25,653.0,75.0,0.11485451761102604,195.0,0.0,0.0,0.0,0.0,0.0,5660.0,0.8480565371024735,0.0,0.0021201413427561835,0.11537102473498233,0.03445229681978799,0.0,,,3.8711947605783155,7.325143606063531,,0.0,3.7321127888806154,0.8533168042202164,100.60090328597643,739.657858568593,100.60090328597643
2025-08-01,2025-8,5755.0,2.0,0.0003475238922675934,0.0,0.0,0.0,16,0.0,0.0,695.0,75.0,0.1079136690647482,199.0,2.0,0.010050251256281407,0.0,0.0,0.0,6665.0,0.8634658664666166,0.0,0.0024006001500375095,0.10427606901725431,0.029857464366091522,0.0,,,0.0,6.882473057207892,,0.0,2.294157685735964,0.7176772355228034,84.60981642961293,454.6732258751206,84.60981642961293
2025-09-01,2025-9,4843.0,2.0,0.00041296716911005574,421.0,5.0,0.011876484560570071,15,3.0,0.2,717.0,94.0,0.13110181311018132,215.0,1.0,0.004651162790697674,1.0,0.0,0.0,6212.0,0.7796200901481004,0.06777205408886026,0.0024146812620734065,0.11542176432710882,0.03461043142305216,0.00016097875080489375,,,3.0969558084626527,8.36135685406586,,0.0,3.819437554176171,0.9725607214250099,114.65904174385284,756.9645297632459,114.65904174385284
2025-10-01,2025-10,4622.0,1.0,0.00021635655560363478,1520.0,47.0,0.030921052631578946,16,2.0,0.125,797.0,105.0,0.13174404015056462,188.0,0.0,0.0,1.0,0.0,0.0,7144.0,0.646976483762598,0.2127659574468085,0.0022396416573348264,0.11156215005599104,0.02631578947368421,0.00013997760358342665,,,1.9355973802891577,8.402316542864842,,0.0,3.445971307718,0.9417155434977472,111.02258135053509,682.9482125378081,111.02258135053509
2025-11-01,2025-11,4988.0,1.0,0.00020048115477145148,2576.0,22.0,0.008540372670807454,26,1.0,0.038461538461538464,339.0,35.0,0.10324483775811209,189.0,1.0,0.005291005291005291,1.0,0.0,0.0,8119.0,0.6143613745535165,0.31728045325779036,0.003202364823254095,0.04175391058012071,0.023278728907500924,0.0001231678778174652,,,0.5955684247043562,6.584706277938327,,0.0,2.3934249008808943,0.27684446449851047,32.6382922034723,474.34674056602825,32.6382922034723
2025-12-01,2025-12,4855.0,2.0,0.00041194644696189496,5435.0,130.0,0.02391904323827047,15,1.0,0.06666666666666667,0.0,0.0,0.0,186.0,4.0,0.021505376344086023,0.0,0.0,0.0,10491.0,0.4627776189114479,0.5180631017062244,0.0014297969688304261,0.0,0.017729482413497283,0.0,,,1.0323186028208842,0.0,,0.0,0.3441062009402947,0.0014760060091805608,0.17401220396073824,68.19752512999791,0.17401220396073824
