date,ym,EPU_imf_index,EPU_world_bank_index,EPU_central_bank_index,EPU_finance_ministry_index,EPU_government_index,EPU_parliament_index,EPU_multilateral_development_bank_index,EPU_credit_rating_agency_index,EPU_international_investors_index,EPU_commercial_banks_index,EPU_state_owned_enterprises_index,EPU_labor_unions_index,EPU_international_organizations_index,EPU_courts_judiciary_index,EPU_military_security_index,EPU_us_government_index,EPU_china_government_index
2015-01-01,2015-1,0.0,0.0,292.5110922632288,289.1780333672421,84.32949804912109,255.98280582509267,0.0,0.0,0.0,0.0,0.0,0.0,77.98662898718126,395.4203190739257,0.0,0.0,0.0
2015-02-01,2015-2,0.0,0.0,0.0,0.0,20.38735117671059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.280865456889913,0.0,0.0,0.0,0.0
2015-03-01,2015-3,0.0,89.13288584139808,112.89901806650938,0.0,62.887970537412635,2.0966504846919123,167.79066780428016,0.0,0.0,444.4200850914869,0.0,0.0,55.85993028790021,152.61836876537484,11.377847954769726,0.0,0.0
2015-04-01,2015-4,0.0,0.0,0.0,0.0,29.063952330245385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.316847361519294,0.0,0.0,0.0,0.0
2015-05-01,2015-5,395.60039535768016,283.12799031973515,179.3102051644561,177.26702974214842,120.61990123434656,78.45912624360426,444.6181859330635,0.0,0.0,0.0,0.0,0.0,95.6120900276278,484.78775960766126,0.0,0.0,0.0
2015-06-01,2015-6,368.2389847277541,263.5456509316266,0.0,330.0129717966221,176.43577978000548,365.1627921712417,0.0,0.0,0.0,0.0,0.0,0.0,133.49872512503077,225.628885235266,444.2934380456138,0.0,0.0
2015-07-01,2015-7,0.0,0.0,163.14703174118117,0.0,31.356320401363337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.748383858397027,0.0,0.0,0.0,0.0
2015-08-01,2015-8,0.0,0.0,206.8471295289976,0.0,139.1436717810498,181.01641269060124,0.0,0.0,0.0,0.0,0.0,0.0,137.8692191023383,279.6186542022761,0.0,0.0,0.0
2015-09-01,2015-9,0.0,0.0,0.0,0.0,48.397798880365144,146.91187116918363,0.0,0.0,0.0,0.0,0.0,0.0,22.378771796321576,0.0,0.0,0.0,0.0
2015-10-01,2015-10,0.0,0.0,164.53748939806627,99.57706819840504,145.96127573864248,428.5206938011679,203.9938551937209,0.0,0.0,0.0,0.0,0.0,142.51403020641794,1291.2587237276596,0.0,0.0,0.0
2015-11-01,2015-11,0.0,0.0,174.97642377075323,172.98263023176418,50.44483569101503,0.0,0.0,0.0,0.0,688.7839989484374,0.0,0.0,69.97591785254633,236.5354174520764,0.0,0.0,0.0
2015-12-01,2015-12,0.0,0.0,0.0,0.0,19.80692836740922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.475716262387703,278.62357002362023,0.0,0.0,0.0
2016-01-01,2016-1,0.0,0.0,0.0,0.0,32.45333452619237,73.88425007779641,0.0,0.0,0.0,0.0,0.0,0.0,22.509260261606254,0.0,0.0,0.0,0.0
2016-02-01,2016-2,0.0,153.44016925046049,0.0,192.13842485474476,74.70801169452338,170.08253541398776,240.95918465835487,0.0,0.0,0.0,0.0,0.0,51.81661925993922,262.72893683435336,0.0,0.0,0.0
2016-03-01,2016-3,0.0,255.4478795342861,161.7798778439087,159.93645420869814,77.73389484974847,70.78854127565413,0.0,0.0,0.0,318.41830118985024,0.0,0.0,107.83067415825342,218.6961541246852,0.0,0.0,0.0
2016-04-01,2016-4,359.94064140994556,257.6065940092237,163.1470317411812,161.28802987806742,125.42528160545332,142.7735086010376,202.26996345968945,0.0,0.0,321.1091600731448,0.0,0.0,108.74191929198513,0.0,0.0,0.0,0.0
2016-05-01,2016-5,0.0,277.9645619248463,0.0,0.0,139.24809175914945,231.0847821582144,436.5096475877797,0.0,0.0,346.48556786008015,0.0,0.0,93.86840449520906,237.97332272534132,0.0,0.0,0.0
2016-06-01,2016-6,0.0,192.34834804650944,0.0,0.0,47.16734636645756,71.58841179854288,0.0,0.0,0.0,0.0,0.0,0.0,21.80981997099137,0.0,435.507974581435,0.0,0.0
2016-07-01,2016-7,0.0,0.0,0.0,0.0,32.45333452619237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.01852052321251,0.0,0.0,2355.0976349373955,0.0
2016-08-01,2016-8,0.0,0.0,0.0,0.0,45.74586469513966,69.43095281283335,0.0,0.0,0.0,0.0,0.0,0.0,63.45761317587079,0.0,0.0,0.0,0.0
2016-09-01,2016-9,0.0,0.0,0.0,0.0,68.92565784819803,78.45912624360426,0.0,0.0,0.0,0.0,0.0,0.0,47.8060450138139,0.0,0.0,0.0,0.0
2016-10-01,2016-10,0.0,0.0,0.0,0.0,48.39779888036514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.75754359264317,0.0,0.0,0.0,654.1584706861807
2016-11-01,2016-11,0.0,0.0,0.0,0.0,81.53777919068739,76.13221750815887,0.0,0.0,0.0,0.0,0.0,0.0,88.99915008335384,0.0,0.0,0.0,0.0
2016-12-01,2016-12,382.57163982194817,136.90170789412343,173.4047792458662,171.4288940320777,49.99173836444902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.46318885905325,0.0,0.0,0.0,0.0
2017-01-01,2017-1,0.0,0.0,0.0,0.0,41.53542441225368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.808493543772183,0.0,0.0,0.0,0.0
2017-02-01,2017-2,0.0,149.91859159553186,0.0,0.0,54.745051192544175,83.08950090716122,0.0,0.0,0.0,0.0,0.0,0.0,75.94107806292733,256.69909238241735,0.0,0.0,0.0
