date,ym,imf_absolute,imf_framing,world_bank_absolute,world_bank_framing,central_bank_absolute,central_bank_framing,finance_ministry_absolute,finance_ministry_framing,government_absolute,government_framing,parliament_absolute,parliament_framing,multilateral_development_bank_absolute,multilateral_development_bank_framing,credit_rating_agency_absolute,credit_rating_agency_framing,international_investors_absolute,international_investors_framing,commercial_banks_absolute,commercial_banks_framing,state_owned_enterprises_absolute,state_owned_enterprises_framing,labor_unions_absolute,labor_unions_framing,international_organizations_absolute,international_organizations_framing,courts_judiciary_absolute,courts_judiciary_framing,military_security_absolute,military_security_framing,us_government_absolute,us_government_framing,china_government_absolute,china_government_framing
2015-01-01,2015-1,329.4391037906283,316.12290431471524,1278.243861128444,1312.8131211997893,142.51764082437694,191.3129284833023,0.0,0.0,59.17088564847464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.5215805905539,626.0098699066024,0.0,0.0,0.0,0.0,25.776498120706773,46.14578894742215,0.0,0.0,34.413993664113285,54.17099791121149,0.0,0.0,48.53292711049406,64.88005373542268
2015-02-01,2015-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.94687225005269,0.0,69.07205315555593,71.21034682357117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.99602865046931,92.72916727279402,0.0,0.0,42.72081972096823,43.54227452794276,0.0,0.0,75.30971448180114,65.18767467985788
2015-03-01,2015-3,0.0,0.0,0.0,0.0,142.51764082437697,278.5516238716882,0.0,0.0,42.264918320339035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.77649812070678,67.18826870744667,0.0,0.0,0.0,0.0,106.19282870815056,263.5646199485335,36.39969533287054,70.84901867908155
2015-04-01,2015-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.95572687504392,0.0,46.04803543703728,65.69314878138458,0.0,0.0,0.0,0.0,0.0,0.0,344.70751497149297,464.19711180936486,0.0,0.0,0.0,0.0,31.99841146018772,51.32684718234651,0.0,0.0,56.96109296129095,80.33745786777186,87.88372031019358,134.2291963663619,40.1651810569606,48.10967846643205
2015-05-01,2015-5,0.0,0.0,0.0,0.0,117.94563378569129,114.52387718862512,0.0,0.0,83.9468722500527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.66296007377136,96.6833840153576,0.0,0.0,170.8832788838729,194.56728077351,0.0,0.0,80.3303621139212,77.67708502392674
2015-06-01,2015-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.99293051993845,0.0,45.52476230707095,63.424448952197906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2384.5355578477884,2605.4118258770877,94.9043794444204,148.66285416584296,0.0,0.0,168.9414234420107,232.6890592095221,86.88504167030501,129.59361776315566,59.563137817424526,69.67233043178912
2015-07-01,2015-7,178.34297348064092,124.83789816926816,0.0,0.0,231.4572211884618,226.6501752181128,113.5968079566768,125.3360845570259,86.9449748304117,0.0,60.243294481537504,69.97119737510701,0.0,0.0,261.12913024107144,284.7325403127258,750.2598089938883,810.1294886269691,450.9707338724795,494.4264102708324,0.0,0.0,0.0,0.0,90.7022640638404,118.4502323275326,0.0,0.0,18.630131908392155,21.392292139119977,0.0,0.0,65.6836607510446,64.05332728893252
2015-08-01,2015-8,0.0,0.0,0.0,0.0,457.5088597164712,606.9257504885041,0.0,0.0,71.26490033462547,34.81762543845378,0.0,0.0,0.0,0.0,221.2113014144108,326.7682275146784,0.0,0.0,191.01626625808848,283.70983088760823,0.0,0.0,0.0,0.0,53.19481140833755,94.11043776643248,0.0,0.0,100.5106088376345,181.35911650205333,0.0,0.0,73.55894420108045,103.53833392646092
2015-09-01,2015-9,0.0,0.0,300.76326144198686,222.88121406070636,301.80206292221,292.3192293676088,202.2257100321268,156.34644790442235,85.82480448318302,25.347489637560088,157.10506207930365,180.48895373618527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0779492485348,585.8741847576171,0.0,0.0,55.85289930619426,74.53486431061003,0.0,0.0,72.87669246518108,82.7713238672303,149.9192875879773,184.3943216486433,70.39990980024672,68.98636639543149
2015-10-01,2015-10,228.0732257012042,658.7514982988953,294.9793525681025,911.9001911103152,0.0,0.0,0.0,0.0,31.5057369516224,25.570324711296877,66.3068401487511,252.56707057641336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.010903194187332,112.07671130231007,0.0,0.0,23.82507253669381,112.88402564728608,0.0,0.0,35.44634661220762,112.65611182534968
