date,ym,news_total,EPU_index,E_breadth,E_intensity,P_breadth,P_intensity,U_breadth,U_intensity,EU_index,PU_index,EP_index
2015-01-01,2015-1,14.0,58.4272438881482,84.68617912067546,52.698236850038704,75.43631644445964,121.70879747875405,71.86133374705808,125.96182456884053,54.42633392944442,85.58125158223662,100.95676528854511
2015-02-01,2015-2,8.0,102.24767680425936,74.10040673059103,52.698236850038704,132.01355377780436,154.36237729012709,143.72266749411617,110.21659649773547,95.24608437652772,171.16250316447324,88.33716962747698
2015-03-01,2015-3,3.0,0.0,0.0,0.0,132.01355377780436,63.328154785693165,143.72266749411617,90.43413045968038,0.0,171.16250316447324,0.0
2015-04-01,2015-4,2.0,0.0,296.40162692236413,52.698236850038704,66.00677688890218,118.7402902231747,71.86133374705808,169.56399461190068,380.9843375061109,0.0,0.0
2015-05-01,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-01,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-01,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-01,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-01,2015-9,5.0,0.0,0.0,0.0,132.01355377780436,99.74184378746673,114.97813399529295,67.82559784476028,0.0,136.9300025315786,0.0
2015-10-01,2015-10,4.0,0.0,148.20081346118207,52.698236850038704,99.01016533335329,55.412135437481524,107.79200062058712,90.43413045968038,190.49216875305544,85.58125158223662,0.0
2015-11-01,2015-11,5.0,327.1925657736299,237.1213015378913,79.04735527505805,79.20813226668261,134.572328919598,86.23360049646969,56.521331537300235,304.7874700048888,68.4650012657893,282.6789428079264
2015-12-01,2015-12,5.0,0.0,118.56065076894565,105.39647370007741,105.61084302224349,106.86626120085722,114.97813399529295,161.08579488130567,152.3937350024444,102.69750189868394,0.0
2016-01-01,2016-1,5.0,0.0,355.68195230683693,105.39647370007741,105.61084302224349,166.23640631244456,86.23360049646969,56.521331537300235,152.3937350024444,68.4650012657893,282.6789428079264
2016-02-01,2016-2,7.0,0.0,0.0,0.0,113.15447466668945,106.86626120085722,82.12723856806637,42.39099865297517,0.0,97.80714466541328,0.0
2016-03-01,2016-3,14.0,58.4272438881482,84.68617912067546,52.698236850038704,103.724935111132,103.62788964931609,112.92495303109128,92.48945160649127,54.42633392944442,110.03303774858993,50.47838264427256
2016-04-01,2016-4,14.0,116.8544877762964,169.37235824135092,105.39647370007741,103.724935111132,73.40308850159889,112.92495303109128,154.14908601081882,217.70533571777767,97.80714466541328,100.95676528854511
2016-05-01,2016-5,14.0,233.7089755525928,169.37235824135092,52.698236850038704,122.5840142222469,74.89772152538711,123.19085785209957,101.73839676714042,217.70533571777767,134.48482391494323,201.91353057709023
2016-06-01,2016-6,10.0,163.59628288681495,177.84097615341847,140.5286316001032,118.81219840002393,102.90825152675139,129.35040074470456,79.12986415222032,228.59060250366653,136.9300025315786,141.3394714039632
2016-07-01,2016-7,12.0,68.16511786950622,49.40027115372735,105.39647370007741,99.01016533335329,105.54692464282195,107.79200062058712,97.97030799798708,63.497389584351815,114.10833544298215,58.89144641831799
