date,ym,news_total,EPU_index,E_breadth,E_intensity,P_breadth,P_intensity,U_breadth,U_intensity,EU_index,PU_index,EP_index
2015-01-01,2015-1,311.0,75.91872421783955,108.01377076157104,111.6690042760756,107.71147044956297,103.85860637926837,101.62468446627992,105.43835176496002,49.0796230456272,62.078693861169654,134.54804834390683
2015-02-01,2015-2,362.0,86.96398980386039,126.67439764925804,98.9766006325886,135.21981719685704,108.07609984872396,79.50554185274235,90.75210824334204,98.38521120656576,75.71646013263845,150.53891879464743
2015-03-01,2015-3,393.0,120.1563523244178,105.82810497734924,92.2813191647404,116.1963150445767,100.20621500374934,101.13282180662657,90.8607837323054,90.624545691544,111.59026389013786,113.90285695058472
2015-04-01,2015-4,375.0,125.92385723598984,109.48595845195096,81.94542585517189,107.1563124315248,108.96482588622352,93.186028420699,105.6710897522974,94.97452388473812,120.35289591842054,114.18018564576872
2015-05-01,2015-5,320.0,147.56702019842558,92.78077590430968,80.52898223052864,117.24309467087886,96.03330525797912,92.07082577533234,94.12196051344108,111.2982701774275,111.3505191825614,107.37061824064313
2015-06-01,2015-6,347.0,45.36162004178308,105.53772093773914,100.17387693695936,102.45033689146,91.73686392925656,88.85645057786829,81.72670735247411,73.31298159073035,71.09055536372796,88.66068866826977
2015-07-01,2015-7,391.0,80.51397521482727,111.38959089875156,94.0903120376945,110.20094376864718,115.55543888919348,87.62941831291175,92.21970265515478,91.08809835492788,98.14092581897997,111.03811901942952
2015-08-01,2015-8,384.0,81.98167788801422,113.86273073584591,81.35307701706468,103.09599314099978,97.64287741742778,103.50312231771942,110.43536974845334,79.49876441244821,85.65424552504723,108.96990373686204
2015-09-01,2015-9,402.0,97.88857061255428,96.82684346521154,97.3594560721883,113.24578765192284,119.57701375508805,85.2315984088271,100.93248400997956,113.90867736708998,75.00073240004134,104.09065431580852
2015-10-01,2015-10,413.0,114.3376427687559,114.93324948053318,92.04603455954944,107.61993462773049,101.57589346531492,92.91688829925012,88.6063282942299,98.55536895683652,99.54972845526068,127.05378023290092
2015-11-01,2015-11,396.0,79.49738461868046,83.48250472280795,84.81110984874155,116.09709440737416,107.13317161489825,83.06206681296602,130.42871951643284,77.08971094540433,96.90177271520494,93.38083364624684
2015-12-01,2015-12,430.0,146.42308980929053,84.43851552331692,83.95519270929586,86.72783469780846,84.994293591686,105.17975669688371,109.08363956936115,94.6589939050546,133.85965812286452,90.47442613608956
2016-01-01,2016-1,410.0,115.17425966706386,112.73020542559772,114.91284165850044,105.99634984047644,106.23805982926147,125.3440241139741,124.58765489282888,124.09563225357768,106.96335050932728,124.1506091086492
2016-02-01,2016-2,443.0,142.12624970202015,97.49453220304332,108.26523249762816,102.06661188097397,115.2861461412639,112.91315075466242,93.27051999188424,103.3663392811968,98.9954259792871,83.47361201786397
2016-03-01,2016-3,424.0,18.561889333135294,119.4694091475972,105.26229589206584,112.19820367360964,105.53886670396132,72.70278406352264,100.90204821820764,59.99906748109299,45.25129952266646,119.34571291233333
2016-04-01,2016-4,410.0,76.78283977804259,113.58772908141437,125.01871972317912,105.63078662970638,121.4216016450845,93.59676796973244,102.16857159075192,86.86694257750439,120.33376932299318,128.16789131523376
2016-05-01,2016-5,377.0,62.62791308155994,127.86632403969868,109.60051520788868,112.21694785561589,110.67240191181976,83.61287627459048,90.86599779720346,53.983245860972794,116.32619020908272,126.87300154325165
2016-06-01,2016-6,422.0,55.94958111788649,92.66828722925798,97.91860209273038,85.48542679808453,97.65348541569978,55.21068659013501,74.26288167003895,48.226738600916455,51.960869323251394,102.17236274142208
2016-07-01,2016-7,345.0,124.60588339392996,105.24220775369936,83.44546260171455,88.69009660313003,94.82405953833424,109.2342285872174,146.71937368224926,112.24649368025624,130.81836512871797,98.6619429781949
2016-08-01,2016-8,366.0,86.01356368578541,114.13134260609316,144.18168331535452,115.83342461674904,99.47364424299778,56.16902059073523,91.5934144419036,83.40853971142108,67.40006205249618,124.96434252401107
2016-09-01,2016-9,399.0,78.89965992229939,120.75756644062324,133.54519020305912,104.73870143880248,103.08987120996431,73.84126377971518,88.94614397669929,89.2617705683629,68.69513425567696,152.7122381362044
2016-10-01,2016-10,424.0,167.05700399821765,125.86734426410348,174.80142122731277,106.58412668242052,121.89286860890115,101.81109734020224,94.33247415169669,131.99794845840458,116.3604844868566,117.92669340302233
2016-11-01,2016-11,381.0,61.97040218306587,103.11717414298872,74.6128894547335,92.68016251117568,91.73285659022685,68.3463463146059,76.14642348314042,66.77061577948407,64.74651630239791,88.41112523494589
2016-12-01,2016-12,356.0,88.42967502527377,106.34261067354424,89.41286950112938,101.57114131171238,106.27072793294197,73.14594928613724,99.4096935289547,57.16765081344591,69.29332222251011,114.80706868749093
2017-01-01,2017-1,385.0,143.09529231362484,92.00978218058395,88.86859951437337,110.09220173963656,121.47841349309282,158.4018665029272,102.47479768677528,132.1537901921217,170.8635339304838,97.74469921193096
2017-02-01,2017-2,411.0,248.9370657037512,81.76143621271885,89.7827283750331,125.91478831840254,121.48158073036907,210.0452618902793,124.22175277912034,210.4492838947534,245.84477866274207,101.62729642797387
2017-03-01,2017-3,452.0,104.47222668915089,101.16090839910186,90.14837024554096,103.3924551047984,98.31232215237624,90.94804240006968,114.7483275102885,101.30815995922605,90.54828875307126,101.30865822352672
2017-04-01,2017-4,338.0,162.99315840457265,98.8826158156675,146.67797439493248,106.50860843367994,96.82400095569372,111.49647592482246,107.2417124955166,120.42416384370856,101.09051047988656,108.29591260692057
