date,ym,EPU_imf_index,EPU_world_bank_index,EPU_central_bank_index,EPU_finance_ministry_index,EPU_government_index,EPU_parliament_index,EPU_multilateral_development_bank_index,EPU_credit_rating_agency_index,EPU_international_investors_index,EPU_commercial_banks_index,EPU_state_owned_enterprises_index,EPU_labor_unions_index,EPU_international_organizations_index,EPU_courts_judiciary_index,EPU_military_security_index,EPU_us_government_index,EPU_china_government_index
2015-01-01,2015-1,0.0,0.0,0.0,0.0,39.935455351644904,0.0,0.0,0.0,0.0,0.0,,0.0,52.41694038593087,0.0,44.03896437414837,0.0,0.0
2015-02-01,2015-2,0.0,0.0,0.0,0.0,34.75701169066238,0.0,0.0,0.0,0.0,0.0,,0.0,15.206672815259068,0.0,51.10455646055019,0.0,0.0
2015-03-01,2015-3,0.0,0.0,0.0,121.85602399973035,58.355868336720974,56.53722663350003,0.0,0.0,0.0,0.0,,0.0,102.12599455266236,151.74771672611135,42.90142654898587,0.0,0.0
2015-04-01,2015-4,0.0,0.0,0.0,0.0,80.79892771983121,0.0,0.0,0.0,0.0,0.0,,0.0,105.27056393054922,0.0,0.0,0.0,0.0
2015-05-01,2015-5,0.0,828.5447241488047,0.0,130.0117421414446,114.14622277674884,120.64242848565756,1031.477418033695,0.0,0.0,633.9628377974433,,478.5624770457919,81.72089918436467,0.0,137.31834560758074,202.35712316764145,417.3436184683428
2015-06-01,2015-6,0.0,0.0,269.90874861564055,0.0,50.21102406799532,55.113627401721246,0.0,0.0,0.0,0.0,,0.0,65.23510102348142,73.96336552657584,2.39068168849609,0.0,0.0
2015-07-01,2015-7,516.2501651305129,0.0,855.908351123362,376.68801335277874,100.21825297370964,116.5139803625742,0.0,0.0,0.0,612.2682920173025,,0.0,92.07842759809913,0.0,0.0,0.0,0.0
2015-08-01,2015-8,0.0,0.0,295.41193746121286,139.15087479501486,63.28515142075331,120.64242848565752,0.0,0.0,527.262152740825,633.9628377974433,,0.0,55.58003220843556,80.95202998577987,48.38935474085465,0.0,0.0
2015-09-01,2015-9,562.2103247591092,871.4300618376661,621.4048208293835,136.7411283806498,32.74211246221818,63.44343030094619,0.0,867.0432835465142,0.0,0.0,,0.0,42.97537969529736,85.1420936496401,48.14197347732989,0.0,0.0
2015-10-01,2015-10,491.9340341642206,762.5013041079579,271.86460911285536,0.0,47.74891400740152,55.51300151332793,0.0,0.0,485.2340101310491,583.4295681179369,,0.0,37.60345723338519,74.49933194343511,0.0,0.0,0.0
2015-11-01,2015-11,0.0,0.0,1033.1790996922282,341.0290792143917,127.02361702209949,52.74212880440105,0.0,720.7950188519216,0.0,554.3082987970761,,0.0,107.17956140875364,0.0,40.02164060163569,176.93187361301526,121.6354321181401
2015-12-01,2015-12,0.0,0.0,0.0,0.0,102.55797872406863,357.70245333101576,0.0,0.0,521.1073416193367,0.0,,0.0,94.22811851478625,0.0,45.238469240370314,199.9949777610153,0.0
2016-01-01,2016-1,528.3026981685792,0.0,291.9635490861792,256.98819069203836,165.1043929687042,298.08537777584644,0.0,0.0,0.0,0.0,,472.97614462891494,122.23703699727558,8.980143664254065,45.23846924037031,0.0,274.98126871844124
2016-02-01,2016-2,0.0,0.0,0.0,137.0248236677466,43.74672287483094,127.1501113500291,0.0,0.0,0.0,0.0,,0.0,43.06454023408429,0.0,48.2418530903534,0.0,0.0
2016-03-01,2016-3,0.0,0.0,0.0,257.9920508119292,92.66273624561356,239.39981902622665,0.0,0.0,0.0,0.0,,0.0,148.65116687572586,80.31959225151596,227.07591005420255,0.0,0.0
2016-04-01,2016-4,0.0,0.0,0.0,0.0,44.36529098338487,188.76700309254835,0.0,0.0,0.0,0.0,,0.0,43.76924072062093,0.0,0.0,0.0,0.0
2016-05-01,2016-5,0.0,0.0,0.0,0.0,102.75789681125003,179.19986453425153,0.0,0.0,0.0,0.0,,0.0,94.41179905770004,0.0,45.32665339093632,200.384831518834,275.5172945833894
2016-06-01,2016-6,0.0,0.0,0.0,109.89345259210292,96.48299695605392,50.9869830871165,0.0,0.0,0.0,0.0,,404.508716038706,80.58777523560754,0.0,77.37961127970162,171.04395768579343,0.0
2016-07-01,2016-7,0.0,0.0,0.0,98.28268602359206,125.5114311051697,273.5997931728305,779.747810061186,0.0,0.0,0.0,,0.0,102.96184718664992,61.19587981067883,138.40817374732345,0.0,210.3279347042839
2016-08-01,2016-8,0.0,0.0,250.9519468734049,0.0,35.26073649777343,0.0,0.0,0.0,0.0,0.0,,0.0,57.85147266674645,68.7686141016324,77.76780330953291,0.0,0.0
2016-09-01,2016-9,0.0,0.0,0.0,0.0,29.750632138649213,0.0,0.0,0.0,49.83242543320882,0.0,,0.0,48.34701431829669,78.32093334966225,39.81604998210674,0.0,0.0
2016-10-01,2016-10,0.0,0.0,0.0,0.0,17.809054413571378,0.0,0.0,0.0,0.0,0.0,,0.0,23.3751220639962,69.46559329860838,39.277995252618815,0.0,0.0
2016-11-01,2016-11,0.0,0.0,0.0,298.8505203975288,64.39188104762735,46.21896958575718,0.0,0.0,0.0,0.0,,0.0,62.615711592243215,0.0,140.28701773484366,0.0,0.0
